"","ParticipantPrivateID","randomiser_475f","ResponseButtonOrder","Sources","Trials_perBlock_","Blocks","MinimumSamples","MaximumSamples","RT","Stimulus","Response","NoOfStimuli","CorrectResponse","TrialType","TrialIndex","Accuracy","Block","TrialNumber","proba_1","proba_2","proba_3","proba_4","proba_5","proba_6","Sample_Color","Sample_NumColor","color_1","color_2","color_3","color_4","color_5","color_6"
"6883",3861555,"Button0Blue",0,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",50,6,6,6,3820.16999999946,"blue",0,6,0,"js-scroll-button-response",572,1,6,283,65,50,65,55,65,55,"bluebluebluebluebluered","0  0  0  0  0  1","blue","blue","blue","blue","blue","red"
"6884",3861555,"Button0Blue",0,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",50,6,6,6,4212.64500000002,"red",1,6,1,"js-scroll-button-response",574,1,6,284,50,50,50,50,50,50,"redblueblueredbluered","1  0  0  1  0  1","red","blue","blue","red","blue","red"
"6885",3861555,"Button0Blue",0,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",50,6,6,6,4020.71500000264,"red",1,6,1,"js-scroll-button-response",576,1,6,285,65,55,50,50,55,65,"blueredredredredred","0  1  1  1  1  1","blue","red","red","red","red","red"
"6886",3861555,"Button0Blue",0,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",50,6,6,6,3748.43999999901,"blue",0,6,0,"js-scroll-button-response",578,1,6,286,50,55,65,50,65,55,"blueblueredredblueblue","0  0  1  1  0  0","blue","blue","red","red","blue","blue"
"6887",3861555,"Button0Blue",0,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",50,6,6,6,2886.21000000043,"red",0,6,1,"js-scroll-button-response",580,0,6,287,50,50,55,65,50,50,"blueredredredblueblue","0  1  1  1  0  0","blue","red","red","red","blue","blue"
"6888",3861555,"Button0Blue",0,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",50,6,6,6,2875.46500000125,"blue",1,6,0,"js-scroll-button-response",582,0,6,288,65,65,55,50,55,65,"redredblueblueblueblue","1  1  0  0  0  0","red","red","blue","blue","blue","blue"
"6889",3861555,"Button0Blue",0,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",50,6,6,6,2780.10999999987,"red",1,6,1,"js-scroll-button-response",584,1,6,289,65,65,65,50,65,65,"blueredredblueredred","0  1  1  0  1  1","blue","red","red","blue","red","red"
"6890",3861555,"Button0Blue",0,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",50,6,6,6,9125.83500000276,"blue",0,6,0,"js-scroll-button-response",586,1,6,290,55,50,50,50,50,55,"blueredredredbluered","0  1  1  1  0  1","blue","red","red","red","blue","red"
"6891",3861555,"Button0Blue",0,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",50,6,6,6,3700.07000000263,"red",1,6,1,"js-scroll-button-response",588,1,6,291,55,55,50,55,55,65,"blueblueredblueredred","0  0  1  0  1  1","blue","blue","red","blue","red","red"
"6892",3861555,"Button0Blue",0,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",50,6,6,6,4028.83000000287,"blue",1,6,0,"js-scroll-button-response",590,0,6,292,50,50,50,55,55,50,"redredredblueredblue","1  1  1  0  1  0","red","red","red","blue","red","blue"
"6893",3861555,"Button0Blue",0,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",50,6,6,6,4088.56999999983,"blue",0,6,0,"js-scroll-button-response",592,1,6,293,55,50,55,65,65,55,"blueblueblueblueblueblue","0  0  0  0  0  0","blue","blue","blue","blue","blue","blue"
"6894",3861555,"Button0Blue",0,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",50,6,6,6,3789.78500000061,"red",1,6,1,"js-scroll-button-response",594,1,6,294,50,50,55,55,65,65,"blueblueredblueredred","0  0  1  0  1  1","blue","blue","red","blue","red","red"
"6895",3861555,"Button0Blue",0,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",50,6,6,6,4225.47000000114,"blue",0,6,0,"js-scroll-button-response",596,1,6,295,50,55,50,65,55,55,"blueblueblueblueblueblue","0  0  0  0  0  0","blue","blue","blue","blue","blue","blue"
"6896",3861555,"Button0Blue",0,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",50,6,6,6,3380.86000000127,"red",1,6,1,"js-scroll-button-response",598,1,6,296,65,55,65,55,55,50,"redblueredredblueblue","1  0  1  1  0  0","red","blue","red","red","blue","blue"
"6897",3861555,"Button0Blue",0,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",50,6,6,6,3264.43499999726,"red",0,6,1,"js-scroll-button-response",600,0,6,297,65,65,65,50,55,55,"blueredredbluebluered","0  1  1  0  0  1","blue","red","red","blue","blue","red"
"6898",3861555,"Button0Blue",0,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",50,6,6,6,3286.35499999998,"blue",0,6,0,"js-scroll-button-response",602,1,6,298,65,65,65,65,50,50,"blueblueredblueblueblue","0  0  1  0  0  0","blue","blue","red","blue","blue","blue"
"6899",3861555,"Button0Blue",0,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",50,6,6,6,3260.5400000033,"blue",1,6,0,"js-scroll-button-response",604,0,6,299,50,50,50,65,50,65,"redredblueredredblue","1  1  0  1  1  0","red","red","blue","red","red","blue"
"6900",3861555,"Button0Blue",0,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",50,6,6,6,3029.40499999747,"red",0,6,1,"js-scroll-button-response",606,0,6,300,65,50,50,50,55,55,"redblueredredblueblue","1  0  1  1  0  0","red","blue","red","red","blue","blue"
"6901",3861948,"Button0Blue",0,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",50,6,6,6,12440.969999996,"blue",1,6,0,"js-scroll-button-response",3,0,1,1,65,65,55,50,65,50,"redredblueblueredred","1  1  0  0  1  1","red","red","blue","blue","red","red"
"6902",3861948,"Button0Blue",0,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",50,6,6,6,8162.98999998253,"red",1,6,1,"js-scroll-button-response",5,1,1,2,50,50,55,50,50,55,"redredredredredred","1  1  1  1  1  1","red","red","red","red","red","red"
"6903",3861948,"Button0Blue",0,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",50,6,6,6,13470.4749999801,"red",0,6,1,"js-scroll-button-response",7,0,1,3,50,55,55,55,65,50,"blueblueblueredredred","0  0  0  1  1  1","blue","blue","blue","red","red","red"
"6904",3861948,"Button0Blue",0,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",50,6,6,6,5606.33500001859,"blue",1,6,0,"js-scroll-button-response",9,0,1,4,65,50,50,65,50,50,"blueblueredblueredred","0  0  1  0  1  1","blue","blue","red","blue","red","red"
"6905",3861948,"Button0Blue",0,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",50,6,6,6,2430.38500007242,"red",0,6,1,"js-scroll-button-response",11,0,1,5,55,65,50,65,55,65,"blueredblueblueblueblue","0  1  0  0  0  0","blue","red","blue","blue","blue","blue"
"6906",3861948,"Button0Blue",0,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",50,6,6,6,4338.64500001073,"blue",0,6,0,"js-scroll-button-response",13,1,1,6,55,50,65,55,50,50,"blueblueredbluebluered","0  0  1  0  0  1","blue","blue","red","blue","blue","red"
"6907",3861948,"Button0Blue",0,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",50,6,6,6,6065.93499996234,"red",0,6,1,"js-scroll-button-response",15,0,1,7,65,50,50,50,50,55,"bluebluebluebluebluered","0  0  0  0  0  1","blue","blue","blue","blue","blue","red"
"6908",3861948,"Button0Blue",0,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",50,6,6,6,4654.16499995627,"blue",1,6,0,"js-scroll-button-response",17,0,1,8,65,50,65,55,50,50,"redredblueredbluered","1  1  0  1  0  1","red","red","blue","red","blue","red"
"6909",3861948,"Button0Blue",0,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",50,6,6,6,5217.13999996427,"red",0,6,1,"js-scroll-button-response",19,0,1,9,55,55,55,65,50,50,"blueblueblueredredblue","0  0  0  1  1  0","blue","blue","blue","red","red","blue"
"6910",3861948,"Button0Blue",0,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",50,6,6,6,37556.7700000247,"blue",0,6,0,"js-scroll-button-response",21,1,1,10,55,65,55,50,50,50,"bluebluebluebluebluered","0  0  0  0  0  1","blue","blue","blue","blue","blue","red"
"6911",3861948,"Button0Blue",0,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",50,6,6,6,2172.35000000801,"red",1,6,1,"js-scroll-button-response",23,1,1,11,65,50,55,50,50,50,"redredredredredred","1  1  1  1  1  1","red","red","red","red","red","red"
"6912",3861948,"Button0Blue",0,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",50,6,6,6,3163.26499998104,"blue",0,6,0,"js-scroll-button-response",25,1,1,12,55,65,55,65,50,50,"redblueblueblueblueblue","1  0  0  0  0  0","red","blue","blue","blue","blue","blue"
"6913",3861948,"Button0Blue",0,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",50,6,6,6,4191.50499999523,"red",0,6,1,"js-scroll-button-response",27,0,1,13,65,55,65,65,50,50,"blueblueredblueblueblue","0  0  1  0  0  0","blue","blue","red","blue","blue","blue"
"6914",3861948,"Button0Blue",0,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",50,6,6,6,2668.34500001278,"blue",1,6,0,"js-scroll-button-response",29,0,1,14,55,55,65,65,55,65,"redredblueredbluered","1  1  0  1  0  1","red","red","blue","red","blue","red"
"6915",3861948,"Button0Blue",0,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",50,6,6,6,2411.58000007272,"blue",1,6,0,"js-scroll-button-response",31,0,1,15,65,55,55,65,50,50,"blueredblueredredred","0  1  0  1  1  1","blue","red","blue","red","red","red"
"6916",3861948,"Button0Blue",0,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",50,6,6,6,3367.42999998387,"red",1,6,1,"js-scroll-button-response",33,1,1,16,55,50,55,65,55,55,"redredredredredred","1  1  1  1  1  1","red","red","red","red","red","red"
"6917",3861948,"Button0Blue",0,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",50,6,6,6,2338.93500000704,"blue",0,6,0,"js-scroll-button-response",35,1,1,17,65,50,55,65,50,55,"blueblueredblueblueblue","0  0  1  0  0  0","blue","blue","red","blue","blue","blue"
"6918",3861948,"Button0Blue",0,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",50,6,6,6,2821.09999994282,"red",1,6,1,"js-scroll-button-response",37,1,1,18,55,55,55,50,55,50,"blueblueredredredblue","0  0  1  1  1  0","blue","blue","red","red","red","blue"
"6919",3861948,"Button0Blue",0,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",50,6,6,6,2386.04000001214,"red",0,6,1,"js-scroll-button-response",39,0,1,19,50,65,65,50,55,55,"blueredblueblueblueblue","0  1  0  0  0  0","blue","red","blue","blue","blue","blue"
"6920",3861948,"Button0Blue",0,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",50,6,6,6,3520.51499998197,"blue",1,6,0,"js-scroll-button-response",41,0,1,20,50,50,65,50,65,55,"redredbluebluebluered","1  1  0  0  0  1","red","red","blue","blue","blue","red"
"6921",3861948,"Button0Blue",0,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",50,6,6,6,2472.86500001792,"blue",1,6,0,"js-scroll-button-response",43,0,1,21,65,55,50,55,55,50,"redblueblueredbluered","1  0  0  1  0  1","red","blue","blue","red","blue","red"
"6922",3861948,"Button0Blue",0,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",50,6,6,6,2094.71499989741,"red",0,6,1,"js-scroll-button-response",45,0,1,22,55,50,55,50,55,50,"redredbluebluebluered","1  1  0  0  0  1","red","red","blue","blue","blue","red"
"6923",3861948,"Button0Blue",0,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",50,6,6,6,1814.60499996319,"blue",1,6,0,"js-scroll-button-response",47,0,1,23,65,55,65,50,55,50,"redredredredbluered","1  1  1  1  0  1","red","red","red","red","blue","red"
"6924",3861948,"Button0Blue",0,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",50,6,6,6,1754.48000000324,"red",1,6,1,"js-scroll-button-response",49,1,1,24,50,50,65,55,50,50,"blueredredredblueblue","0  1  1  1  0  0","blue","red","red","red","blue","blue"
"6925",3861948,"Button0Blue",0,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",50,6,6,6,2449.73999995273,"red",1,6,1,"js-scroll-button-response",51,1,1,25,65,50,50,65,50,65,"redblueredblueredred","1  0  1  0  1  1","red","blue","red","blue","red","red"
"6926",3861948,"Button0Blue",0,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",50,6,6,6,3062.17499997001,"blue",0,6,0,"js-scroll-button-response",53,1,1,26,55,50,65,50,65,50,"redblueredblueblueblue","1  0  1  0  0  0","red","blue","red","blue","blue","blue"
"6927",3861948,"Button0Blue",0,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",50,6,6,6,3605.34999996889,"blue",0,6,0,"js-scroll-button-response",55,1,1,27,55,50,65,55,50,55,"blueredredblueredblue","0  1  1  0  1  0","blue","red","red","blue","red","blue"
"6928",3861948,"Button0Blue",0,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",50,6,6,6,4831.63499995135,"red",0,6,1,"js-scroll-button-response",57,0,1,28,55,50,55,65,50,50,"blueredredblueblueblue","0  1  1  0  0  0","blue","red","red","blue","blue","blue"
"6929",3861948,"Button0Blue",0,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",50,6,6,6,3703.07000004686,"red",1,6,1,"js-scroll-button-response",59,1,1,29,55,65,55,50,65,65,"redblueblueblueredred","1  0  0  0  1  1","red","blue","blue","blue","red","red"
"6930",3861948,"Button0Blue",0,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",50,6,6,6,2653.9150000317,"blue",0,6,0,"js-scroll-button-response",61,1,1,30,55,50,50,55,50,55,"redblueblueblueredblue","1  0  0  0  1  0","red","blue","blue","blue","red","blue"
"6931",3861948,"Button0Blue",0,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",50,6,6,6,3122.38499999512,"blue",1,6,0,"js-scroll-button-response",63,0,1,31,65,65,65,65,65,65,"redblueredredredblue","1  0  1  1  1  0","red","blue","red","red","red","blue"
"6932",3861948,"Button0Blue",0,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",50,6,6,6,3794.20499992557,"red",0,6,1,"js-scroll-button-response",65,0,1,32,50,55,50,50,65,65,"redredbluebluebluered","1  1  0  0  0  1","red","red","blue","blue","blue","red"
"6933",3861948,"Button0Blue",0,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",50,6,6,6,3385.54999988992,"red",1,6,1,"js-scroll-button-response",67,1,1,33,65,50,65,65,50,65,"redredredredbluered","1  1  1  1  0  1","red","red","red","red","blue","red"
"6934",3861948,"Button0Blue",0,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",50,6,6,6,2724.28000008222,"blue",1,6,0,"js-scroll-button-response",69,0,1,34,65,55,50,65,50,55,"redredblueredredred","1  1  0  1  1  1","red","red","blue","red","red","red"
"6935",3861948,"Button0Blue",0,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",50,6,6,6,3132.11999996565,"red",1,6,1,"js-scroll-button-response",71,1,1,35,50,55,55,55,50,55,"redredblueredredred","1  1  0  1  1  1","red","red","blue","red","red","red"
"6936",3861948,"Button0Blue",0,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",50,6,6,6,2607.5749999145,"blue",0,6,0,"js-scroll-button-response",73,1,1,36,55,55,65,65,55,55,"blueredblueblueblueblue","0  1  0  0  0  0","blue","red","blue","blue","blue","blue"
"6937",3861948,"Button0Blue",0,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",50,6,6,6,2510.59499999974,"red",1,6,1,"js-scroll-button-response",75,1,1,37,55,50,50,50,50,65,"redredredredbluered","1  1  1  1  0  1","red","red","red","red","blue","red"
"6938",3861948,"Button0Blue",0,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",50,6,6,6,2555.20000006072,"blue",0,6,0,"js-scroll-button-response",77,1,1,38,55,65,50,55,55,50,"blueblueredredredblue","0  0  1  1  1  0","blue","blue","red","red","red","blue"
"6939",3861948,"Button0Blue",0,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",50,6,6,6,2927.63999989256,"blue",1,6,0,"js-scroll-button-response",79,0,1,39,65,50,50,55,65,65,"blueredredredblueblue","0  1  1  1  0  0","blue","red","red","red","blue","blue"
"6940",3861948,"Button0Blue",0,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",50,6,6,6,2963.61999993678,"red",0,6,1,"js-scroll-button-response",81,0,1,40,55,55,55,50,65,50,"blueredblueredblueblue","0  1  0  1  0  0","blue","red","blue","red","blue","blue"
"6941",3861948,"Button0Blue",0,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",50,6,6,6,3019.62499995716,"blue",1,6,0,"js-scroll-button-response",83,0,1,41,65,50,50,65,65,65,"blueblueredredbluered","0  0  1  1  0  1","blue","blue","red","red","blue","red"
"6942",3861948,"Button0Blue",0,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",50,6,6,6,3659.14500004146,"red",1,6,1,"js-scroll-button-response",85,1,1,42,50,55,65,50,65,65,"redblueredredbluered","1  0  1  1  0  1","red","blue","red","red","blue","red"
"6943",3861948,"Button0Blue",0,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",50,6,6,6,2462.22999994643,"red",0,6,1,"js-scroll-button-response",87,0,1,43,65,65,50,65,55,55,"redbluebluebluebluered","1  0  0  0  0  1","red","blue","blue","blue","blue","red"
"6944",3861948,"Button0Blue",0,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",50,6,6,6,2562.92500009295,"blue",0,6,0,"js-scroll-button-response",89,1,1,44,65,65,65,65,65,50,"bluebluebluebluebluered","0  0  0  0  0  1","blue","blue","blue","blue","blue","red"
"6945",3861948,"Button0Blue",0,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",50,6,6,6,2300.78499997035,"red",1,6,1,"js-scroll-button-response",91,1,1,45,55,65,50,50,55,50,"redredredredredblue","1  1  1  1  1  0","red","red","red","red","red","blue"
"6946",3861948,"Button0Blue",0,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",50,6,6,6,2447.16000009794,"blue",1,6,0,"js-scroll-button-response",93,0,1,46,65,50,50,55,55,65,"redblueblueredbluered","1  0  0  1  0  1","red","blue","blue","red","blue","red"
"6947",3861948,"Button0Blue",0,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",50,6,6,6,2808.16000001505,"red",1,6,1,"js-scroll-button-response",95,1,1,47,50,50,55,65,50,55,"redblueredredblueblue","1  0  1  1  0  0","red","blue","red","red","blue","blue"
"6948",3861948,"Button0Blue",0,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",50,6,6,6,2197.87499995437,"blue",0,6,0,"js-scroll-button-response",97,1,1,48,55,55,55,50,55,65,"redredblueblueblueblue","1  1  0  0  0  0","red","red","blue","blue","blue","blue"
"6949",3861948,"Button0Blue",0,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",50,6,6,6,2561.09500001185,"red",1,6,1,"js-scroll-button-response",99,1,1,49,65,55,55,50,55,65,"redredredredredred","1  1  1  1  1  1","red","red","red","red","red","red"
"6950",3861948,"Button0Blue",0,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",50,6,6,6,2394.51500005089,"blue",0,6,0,"js-scroll-button-response",101,1,1,50,65,50,50,50,65,50,"blueblueredredbluered","0  0  1  1  0  1","blue","blue","red","red","blue","red"
"6951",3861948,"Button0Blue",0,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",50,6,6,6,4151.34500002023,"blue",1,6,0,"js-scroll-button-response",104,0,2,51,50,55,65,55,50,65,"redblueredblueredred","1  0  1  0  1  1","red","blue","red","blue","red","red"
"6952",3861948,"Button0Blue",0,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",50,6,6,6,2780.37499997299,"red",1,6,1,"js-scroll-button-response",106,1,2,52,55,65,55,50,55,65,"redredblueredbluered","1  1  0  1  0  1","red","red","blue","red","blue","red"
"6953",3861948,"Button0Blue",0,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",50,6,6,6,3074.77000006475,"red",1,6,1,"js-scroll-button-response",108,1,2,53,55,55,55,55,50,50,"redredblueblueredred","1  1  0  0  1  1","red","red","blue","blue","red","red"
"6954",3861948,"Button0Blue",0,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",50,6,6,6,2748.399999924,"blue",0,6,0,"js-scroll-button-response",110,1,2,54,55,55,65,65,65,65,"redblueblueredredblue","1  0  0  1  1  0","red","blue","blue","red","red","blue"
"6955",3861948,"Button0Blue",0,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",50,6,6,6,2755.44999993872,"red",1,6,1,"js-scroll-button-response",112,1,2,55,50,65,65,65,55,50,"redblueredredredblue","1  0  1  1  1  0","red","blue","red","red","red","blue"
"6956",3861948,"Button0Blue",0,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",50,6,6,6,2667.54000005312,"blue",0,6,0,"js-scroll-button-response",114,1,2,56,50,50,65,50,65,50,"blueblueredredblueblue","0  0  1  1  0  0","blue","blue","red","red","blue","blue"
"6957",3861948,"Button0Blue",0,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",50,6,6,6,2893.61500006635,"red",0,6,1,"js-scroll-button-response",116,0,2,57,50,55,65,55,55,65,"redblueredbluebluered","1  0  1  0  0  1","red","blue","red","blue","blue","red"
"6958",3861948,"Button0Blue",0,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",50,6,6,6,3130.89499995112,"blue",1,6,0,"js-scroll-button-response",118,0,2,58,55,65,65,50,55,55,"blueblueredblueredred","0  0  1  0  1  1","blue","blue","red","blue","red","red"
"6959",3861948,"Button0Blue",0,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",50,6,6,6,2430.64000003505,"red",0,6,1,"js-scroll-button-response",120,0,2,59,55,50,50,65,55,50,"blueredblueblueredred","0  1  0  0  1  1","blue","red","blue","blue","red","red"
"6960",3861948,"Button0Blue",0,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",50,6,6,6,2341.12500003539,"blue",0,6,0,"js-scroll-button-response",122,1,2,60,50,65,65,55,50,65,"blueblueblueredbluered","0  0  0  1  0  1","blue","blue","blue","red","blue","red"
"6961",3861948,"Button0Blue",0,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",50,6,6,6,2641.33000001311,"blue",0,6,0,"js-scroll-button-response",124,1,2,61,55,50,50,50,50,50,"bluebluebluebluebluered","0  0  0  0  0  1","blue","blue","blue","blue","blue","red"
"6962",3861948,"Button0Blue",0,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",50,6,6,6,2333.6699999636,"red",1,6,1,"js-scroll-button-response",126,1,2,62,50,50,65,55,55,65,"blueredredredredblue","0  1  1  1  1  0","blue","red","red","red","red","blue"
"6963",3861948,"Button0Blue",0,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",50,6,6,6,2650.23000002839,"red",0,6,1,"js-scroll-button-response",128,0,2,63,50,50,65,65,65,50,"blueredblueblueblueblue","0  1  0  0  0  0","blue","red","blue","blue","blue","blue"
"6964",3861948,"Button0Blue",0,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",50,6,6,6,2203.17499991506,"blue",1,6,0,"js-scroll-button-response",130,0,2,64,50,55,65,55,65,55,"redredredredredred","1  1  1  1  1  1","red","red","red","red","red","red"
"6965",3861948,"Button0Blue",0,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",50,6,6,6,2499.199999962,"blue",0,6,0,"js-scroll-button-response",132,1,2,65,55,50,50,50,50,55,"blueblueredredredblue","0  0  1  1  1  0","blue","blue","red","red","red","blue"
"6966",3861948,"Button0Blue",0,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",50,6,6,6,1727.94499993324,"red",0,6,1,"js-scroll-button-response",134,0,2,66,50,65,50,65,50,65,"blueredblueredbluered","0  1  0  1  0  1","blue","red","blue","red","blue","red"
"6967",3861948,"Button0Blue",0,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",50,6,6,6,2381.31999992765,"red",1,6,1,"js-scroll-button-response",136,1,2,67,65,55,50,65,65,65,"redredblueblueredblue","1  1  0  0  1  0","red","red","blue","blue","red","blue"
"6968",3861948,"Button0Blue",0,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",50,6,6,6,2626.25500001013,"blue",0,6,0,"js-scroll-button-response",138,1,2,68,50,50,50,65,55,55,"blueblueredblueredblue","0  0  1  0  1  0","blue","blue","red","blue","red","blue"
"6969",3861948,"Button0Blue",0,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",50,6,6,6,2095.79000005033,"red",1,6,1,"js-scroll-button-response",140,1,2,69,55,55,65,50,65,65,"redredblueredredred","1  1  0  1  1  1","red","red","blue","red","red","red"
"6970",3861948,"Button0Blue",0,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",50,6,6,6,3125.93500001822,"blue",0,6,0,"js-scroll-button-response",142,1,2,70,50,55,65,55,65,50,"redredredredblueblue","1  1  1  1  0  0","red","red","red","red","blue","blue"
"6971",3861948,"Button0Blue",0,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",50,6,6,6,2104.82000000775,"blue",0,6,0,"js-scroll-button-response",144,1,2,71,65,50,55,55,55,65,"redredblueblueblueblue","1  1  0  0  0  0","red","red","blue","blue","blue","blue"
"6972",3861948,"Button0Blue",0,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",50,6,6,6,2048.26499999035,"red",0,6,1,"js-scroll-button-response",146,0,2,72,55,50,50,55,50,65,"redbluebluebluebluered","1  0  0  0  0  1","red","blue","blue","blue","blue","red"
"6973",3861948,"Button0Blue",0,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",50,6,6,6,1950.49499999732,"red",1,6,1,"js-scroll-button-response",148,1,2,73,55,55,50,50,50,55,"redredblueredredblue","1  1  0  1  1  0","red","red","blue","red","red","blue"
