"","ParticipantPrivateID","randomiser_475f","ResponseButtonOrder","Sources","Trials_perBlock_","Blocks","MinimumSamples","MaximumSamples","RT","Stimulus","Response","NoOfStimuli","CorrectResponse","TrialType","TrialIndex","Accuracy","Block","TrialNumber","proba_1","proba_2","proba_3","proba_4","proba_5","proba_6","Sample_Color","Sample_NumColor","SliderResponse","SliderResp_50to100","PosteriorBlue","color_1","color_2","color_3","color_4","color_5","color_6"
"5647",12821280,"Button0Blue",0,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.60, ""Source4"": 0.65, ""Source5"": 0.70, ""Source6"": 0.75}",40,6,6,6,4652.39999997616,"blue",1,6,0,"js-scroll-button-response",384,0,4,127,50,75,75,55,65,50,"blueredblueredbluered","0  1  0  1  0  1",82,91,0.603092783505155,"blue","red","blue","red","blue","red"
"5648",12821280,"Button0Blue",0,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.60, ""Source4"": 0.65, ""Source5"": 0.70, ""Source6"": 0.75}",40,6,6,6,5668.69999992847,"blue",1,6,0,"js-scroll-button-response",387,0,4,128,55,50,50,60,60,65,"blueblueredredredred","0  0  1  1  1  1",98,99,0.226304188096988,"blue","blue","red","red","red","red"
"5649",12821280,"Button0Blue",0,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.60, ""Source4"": 0.65, ""Source5"": 0.70, ""Source6"": 0.75}",40,6,6,6,6870.89999997616,"blue",0,6,0,"js-scroll-button-response",390,1,4,129,70,70,75,70,70,70,"blueredblueblueblueblue","0  1  0  0  0  0",98,99,0.974431818181818,"blue","red","blue","blue","blue","blue"
"5650",12821280,"Button0Blue",0,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.60, ""Source4"": 0.65, ""Source5"": 0.70, ""Source6"": 0.75}",40,6,6,6,5643,"blue",0,6,0,"js-scroll-button-response",393,1,4,130,65,75,70,60,70,50,"redbluebluebluebluered","1  0  0  0  0  1",82,91,0.929539295392954,"red","blue","blue","blue","blue","red"
"5651",12821280,"Button0Blue",0,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.60, ""Source4"": 0.65, ""Source5"": 0.70, ""Source6"": 0.75}",40,6,6,6,5393.70000004768,"red",0,6,1,"js-scroll-button-response",396,0,4,131,65,75,50,70,50,70,"blueblueblueredbluered","0  0  0  1  0  1",97,98.5,0.505763688760807,"blue","blue","blue","red","blue","red"
"5652",12821280,"Button0Blue",0,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.60, ""Source4"": 0.65, ""Source5"": 0.70, ""Source6"": 0.75}",40,6,6,6,5298.10000002384,"red",0,6,1,"js-scroll-button-response",399,0,4,132,75,60,70,50,70,55,"blueredblueredblueblue","0  1  0  1  0  0",100,100,0.930112165660052,"blue","red","blue","red","blue","blue"
"5653",12821280,"Button0Blue",0,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.60, ""Source4"": 0.65, ""Source5"": 0.70, ""Source6"": 0.75}",40,6,6,6,11268.2999999523,"red",0,6,1,"js-scroll-button-response",402,0,4,133,60,70,60,75,55,65,"blueblueredblueredred","0  0  1  0  1  1",86,93,0.75513698630137,"blue","blue","red","blue","red","red"
"5654",12821280,"Button0Blue",0,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.60, ""Source4"": 0.65, ""Source5"": 0.70, ""Source6"": 0.75}",40,6,6,6,5623.89999997616,"red",1,6,1,"js-scroll-button-response",405,1,4,134,55,60,65,60,60,70,"blueredblueredredred","0  1  0  1  1  1",92,96,0.223743399178565,"blue","red","blue","red","red","red"
"5655",12821280,"Button0Blue",0,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.60, ""Source4"": 0.65, ""Source5"": 0.70, ""Source6"": 0.75}",40,6,6,6,5625.60000002384,"blue",0,6,0,"js-scroll-button-response",408,1,4,135,50,65,55,70,70,55,"redbluebluebluebluered","1  0  0  0  0  1",84,92,0.91,"red","blue","blue","blue","blue","red"
"5656",12821280,"Button0Blue",0,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.60, ""Source4"": 0.65, ""Source5"": 0.70, ""Source6"": 0.75}",40,6,6,6,18637,"red",1,6,1,"js-scroll-button-response",411,1,4,136,70,75,65,65,50,65,"blueredredredredred","0  1  1  1  1  1",95,97.5,0.108279967529539,"blue","red","red","red","red","red"
"5657",12821280,"Button0Blue",0,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.60, ""Source4"": 0.65, ""Source5"": 0.70, ""Source6"": 0.75}",40,6,6,6,7953.70000004768,"red",1,6,1,"js-scroll-button-response",414,1,4,137,70,60,70,50,50,50,"redredredbluebluered","1  1  1  0  0  1",90,95,0.109090909090909,"red","red","red","blue","blue","red"
"5658",12821280,"Button0Blue",0,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.60, ""Source4"": 0.65, ""Source5"": 0.70, ""Source6"": 0.75}",40,6,6,6,5475.89999997616,"red",1,6,1,"js-scroll-button-response",417,1,4,138,75,55,70,75,75,70,"redredredredredblue","1  1  1  1  1  0",100,100,0.0294117647058823,"red","red","red","red","red","blue"
"5659",12821280,"Button0Blue",0,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.60, ""Source4"": 0.65, ""Source5"": 0.70, ""Source6"": 0.75}",40,6,6,6,6099.20000004768,"red",1,6,1,"js-scroll-button-response",420,1,4,139,55,50,50,50,60,75,"blueredblueblueredred","0  1  0  0  1  1",92,96,0.213592233009709,"blue","red","blue","blue","red","red"
"5660",12821280,"Button0Blue",0,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.60, ""Source4"": 0.65, ""Source5"": 0.70, ""Source6"": 0.75}",40,6,6,6,38187.7999999523,"blue",0,6,0,"js-scroll-button-response",423,1,4,140,50,50,70,75,70,65,"blueredblueredblueblue","0  1  0  1  0  0",89,94.5,0.771186440677966,"blue","red","blue","red","blue","blue"
"5661",12821280,"Button0Blue",0,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.60, ""Source4"": 0.65, ""Source5"": 0.70, ""Source6"": 0.75}",40,6,6,6,22165.1999999285,"red",1,6,1,"js-scroll-button-response",426,1,4,141,50,75,65,65,70,65,"blueredredredredblue","0  1  1  1  1  0",92,96,0.0714285714285714,"blue","red","red","red","red","blue"
"5662",12821280,"Button0Blue",0,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.60, ""Source4"": 0.65, ""Source5"": 0.70, ""Source6"": 0.75}",40,6,6,6,21134.5,"blue",0,6,0,"js-scroll-button-response",429,1,4,142,70,75,70,50,75,75,"redblueblueblueblueblue","1  0  0  0  0  0",98,99,0.964285714285714,"red","blue","blue","blue","blue","blue"
"5663",12821280,"Button0Blue",0,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.60, ""Source4"": 0.65, ""Source5"": 0.70, ""Source6"": 0.75}",40,6,6,6,13000.5,"red",1,6,1,"js-scroll-button-response",432,1,4,143,75,65,60,70,60,75,"redredblueredbluered","1  1  0  1  0  1",100,100,0.0545454545454545,"red","red","blue","red","blue","red"
"5664",12821280,"Button0Blue",0,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.60, ""Source4"": 0.65, ""Source5"": 0.70, ""Source6"": 0.75}",40,6,6,6,14078.1000000238,"red",0,6,1,"js-scroll-button-response",435,0,4,144,60,70,75,55,60,65,"blueblueblueredredred","0  0  0  1  1  1",90,95,0.75513698630137,"blue","blue","blue","red","red","red"
"5665",12821280,"Button0Blue",0,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.60, ""Source4"": 0.65, ""Source5"": 0.70, ""Source6"": 0.75}",40,6,6,6,62689.6999999285,"red",1,6,1,"js-scroll-button-response",438,1,4,145,60,60,65,60,65,60,"redblueredbluebluered","1  0  1  0  0  1",82,91,0.5,"red","blue","red","blue","blue","red"
"5666",12821280,"Button0Blue",0,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.60, ""Source4"": 0.65, ""Source5"": 0.70, ""Source6"": 0.75}",40,6,6,6,12485.8000000715,"blue",0,6,0,"js-scroll-button-response",441,1,4,146,50,55,60,65,50,70,"redblueredblueblueblue","1  0  1  0  0  0",80,90,0.779291553133515,"red","blue","red","blue","blue","blue"
"5667",12821280,"Button0Blue",0,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.60, ""Source4"": 0.65, ""Source5"": 0.70, ""Source6"": 0.75}",40,6,6,6,116043.799999952,"red",1,6,1,"js-scroll-button-response",444,1,4,147,60,65,50,60,60,55,"blueredblueblueredred","0  1  0  0  1  1",60,80,0.397894736842105,"blue","red","blue","blue","red","red"
"5668",12821280,"Button0Blue",0,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.60, ""Source4"": 0.65, ""Source5"": 0.70, ""Source6"": 0.75}",40,6,6,6,14047.6000000238,"red",1,6,1,"js-scroll-button-response",447,1,4,148,65,60,55,70,65,70,"blueredblueredredred","0  1  0  1  1  1",70,85,0.130177514792899,"blue","red","blue","red","red","red"
"5669",12821280,"Button0Blue",0,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.60, ""Source4"": 0.65, ""Source5"": 0.70, ""Source6"": 0.75}",40,6,6,6,29763.5999999046,"blue",0,6,0,"js-scroll-button-response",450,1,4,149,60,65,70,50,75,65,"redblueblueredblueblue","1  0  0  1  0  0",66,83,0.94150417827298,"red","blue","blue","red","blue","blue"
"5670",12821280,"Button0Blue",0,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.60, ""Source4"": 0.65, ""Source5"": 0.70, ""Source6"": 0.75}",40,6,6,6,23449,"red",1,6,1,"js-scroll-button-response",453,1,4,150,55,70,65,70,60,65,"redredblueredredblue","1  1  0  1  1  0",64,82,0.256802768945043,"red","red","blue","red","red","blue"
"5671",12821280,"Button0Blue",0,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.60, ""Source4"": 0.65, ""Source5"": 0.70, ""Source6"": 0.75}",40,6,6,6,10433.3000000715,"blue",0,6,0,"js-scroll-button-response",456,1,4,151,60,75,65,75,50,60,"blueblueblueblueredblue","0  0  0  0  1  0",80,90,0.974098057354302,"blue","blue","blue","blue","red","blue"
"5672",12821280,"Button0Blue",0,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.60, ""Source4"": 0.65, ""Source5"": 0.70, ""Source6"": 0.75}",40,6,6,6,7041.19999992847,"red",1,6,1,"js-scroll-button-response",459,1,4,152,50,65,55,70,75,65,"redredredblueredred","1  1  1  0  1  1",73,86.5,0.155767484105359,"red","red","red","blue","red","red"
"5673",12821280,"Button0Blue",0,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.60, ""Source4"": 0.65, ""Source5"": 0.70, ""Source6"": 0.75}",40,6,6,6,8284.39999997616,"blue",0,6,0,"js-scroll-button-response",462,1,4,153,50,70,65,55,70,70,"blueredblueblueblueblue","0  1  0  0  0  0",82,91,0.841176470588235,"blue","red","blue","blue","blue","blue"
"5674",12821280,"Button0Blue",0,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.60, ""Source4"": 0.65, ""Source5"": 0.70, ""Source6"": 0.75}",40,6,6,6,11921.2000000477,"blue",0,6,0,"js-scroll-button-response",465,1,4,154,55,70,70,65,65,50,"redblueblueredredblue","1  0  0  1  1  0",76,88,0.563615023474178,"red","blue","blue","red","red","blue"
"5675",12821280,"Button0Blue",0,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.60, ""Source4"": 0.65, ""Source5"": 0.70, ""Source6"": 0.75}",40,6,6,6,7384.20000004768,"red",1,6,1,"js-scroll-button-response",468,1,4,155,75,75,55,75,55,75,"redredredredbluered","1  1  1  1  0  1",76,88,0.0121951219512195,"red","red","red","red","blue","red"
"5676",12821280,"Button0Blue",0,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.60, ""Source4"": 0.65, ""Source5"": 0.70, ""Source6"": 0.75}",40,6,6,6,12115.5,"red",0,6,1,"js-scroll-button-response",471,0,4,156,50,65,55,60,55,50,"blueredblueblueredblue","0  1  0  0  1  0",71,85.5,0.446808510638298,"blue","red","blue","blue","red","blue"
"5677",12821280,"Button0Blue",0,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.60, ""Source4"": 0.65, ""Source5"": 0.70, ""Source6"": 0.75}",40,6,6,6,7200.60000002384,"blue",0,6,0,"js-scroll-button-response",474,1,4,157,70,75,75,50,60,65,"blueblueredblueredblue","0  0  1  0  1  0",82,91,0.742857142857143,"blue","blue","red","blue","red","blue"
"5678",12821280,"Button0Blue",0,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.60, ""Source4"": 0.65, ""Source5"": 0.70, ""Source6"": 0.75}",40,6,6,6,6446.59999990463,"blue",0,6,0,"js-scroll-button-response",477,1,4,158,70,70,50,70,60,70,"blueblueredredblueblue","0  0  1  1  0  0",71,85.5,0.890909090909091,"blue","blue","red","red","blue","blue"
"5679",12821280,"Button0Blue",0,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.60, ""Source4"": 0.65, ""Source5"": 0.70, ""Source6"": 0.75}",40,6,6,6,5911.60000002384,"blue",0,6,0,"js-scroll-button-response",480,1,4,159,70,60,55,70,65,60,"blueblueredblueredblue","0  0  1  0  1  0",82,91,0.843673134736267,"blue","blue","red","blue","red","blue"
"5680",12821280,"Button0Blue",0,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.60, ""Source4"": 0.65, ""Source5"": 0.70, ""Source6"": 0.75}",40,6,6,6,6017.89999997616,"blue",1,6,0,"js-scroll-button-response",483,0,4,160,70,60,70,65,55,60,"redredredblueblueblue","1  1  1  0  0  0",77,88.5,0.294238683127572,"red","red","red","blue","blue","blue"
"5681",12821280,"Button0Blue",0,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.60, ""Source4"": 0.65, ""Source5"": 0.70, ""Source6"": 0.75}",40,6,6,6,5539.29999995232,"blue",0,6,0,"js-scroll-button-response",487,1,5,161,70,75,65,50,65,50,"blueblueredbluebluered","0  0  1  0  0  1",73,86.5,0.875,"blue","blue","red","blue","blue","red"
"5682",12821280,"Button0Blue",0,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.60, ""Source4"": 0.65, ""Source5"": 0.70, ""Source6"": 0.75}",40,6,6,6,5100.79999995232,"red",1,6,1,"js-scroll-button-response",490,1,5,162,65,50,55,70,60,55,"redblueredredredblue","1  0  1  1  1  0",72,86,0.133333333333333,"red","blue","red","red","red","blue"
"5683",12821280,"Button0Blue",0,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.60, ""Source4"": 0.65, ""Source5"": 0.70, ""Source6"": 0.75}",40,6,6,6,5212.79999995232,"blue",1,6,0,"js-scroll-button-response",493,0,5,163,60,60,70,70,55,60,"redblueblueredredblue","1  0  0  1  1  0",77,88.5,0.551020408163265,"red","blue","blue","red","red","blue"
"5684",12821280,"Button0Blue",0,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.60, ""Source4"": 0.65, ""Source5"": 0.70, ""Source6"": 0.75}",40,6,6,6,5732.89999997616,"red",0,6,1,"js-scroll-button-response",496,0,5,164,50,50,75,65,65,70,"redblueblueredbluered","1  0  0  1  0  1",74,87,0.5625,"red","blue","blue","red","blue","red"
"5685",12821280,"Button0Blue",0,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.60, ""Source4"": 0.65, ""Source5"": 0.70, ""Source6"": 0.75}",40,6,6,6,5195.30000007153,"red",0,6,1,"js-scroll-button-response",499,0,5,165,65,55,75,75,65,60,"redblueredblueblueblue","1  0  1  0  0  0",73,86.5,0.647058823529412,"red","blue","red","blue","blue","blue"
"5686",12821280,"Button0Blue",0,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.60, ""Source4"": 0.65, ""Source5"": 0.70, ""Source6"": 0.75}",40,6,6,6,4906.20000004768,"blue",0,6,0,"js-scroll-button-response",502,1,5,166,60,75,55,65,65,50,"bluebluebluebluebluered","0  0  0  0  0  1",81,90.5,0.949923352069494,"blue","blue","blue","blue","blue","red"
"5687",12821280,"Button0Blue",0,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.60, ""Source4"": 0.65, ""Source5"": 0.70, ""Source6"": 0.75}",40,6,6,6,5144,"blue",1,6,0,"js-scroll-button-response",505,0,5,167,50,65,60,65,55,50,"redredredblueblueblue","1  1  1  0  0  0",77,88.5,0.448979591836735,"red","red","red","blue","blue","blue"
"5688",12821280,"Button0Blue",0,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.60, ""Source4"": 0.65, ""Source5"": 0.70, ""Source6"": 0.75}",40,6,6,6,5093.5,"red",1,6,1,"js-scroll-button-response",508,1,5,168,70,65,60,55,50,60,"redredblueredblueblue","1  1  0  1  0  0",72,86,0.298159509202454,"red","red","blue","red","blue","blue"
"5689",12821280,"Button0Blue",0,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.60, ""Source4"": 0.65, ""Source5"": 0.70, ""Source6"": 0.75}",40,6,6,6,5459.89999997616,"red",1,6,1,"js-scroll-button-response",511,1,5,169,60,70,55,60,65,60,"blueredblueredredred","0  1  0  1  1  1",82,91,0.158273381294964,"blue","red","blue","red","red","red"
"5690",12821280,"Button0Blue",0,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.60, ""Source4"": 0.65, ""Source5"": 0.70, ""Source6"": 0.75}",40,6,6,6,7522.29999995232,"blue",0,6,0,"js-scroll-button-response",514,1,5,170,65,75,60,75,50,65,"redblueredblueredred","1  0  1  0  1  1",77,88.5,0.634989200863931,"red","blue","red","blue","red","red"
"5691",12821280,"Button0Blue",0,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.60, ""Source4"": 0.65, ""Source5"": 0.70, ""Source6"": 0.75}",40,6,6,6,11591.2999999523,"blue",0,6,0,"js-scroll-button-response",517,1,5,171,65,75,55,50,75,55,"blueredredredbluered","0  1  1  1  0  1",67,83.5,0.554210526315789,"blue","red","red","red","blue","red"
"5692",12821280,"Button0Blue",0,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.60, ""Source4"": 0.65, ""Source5"": 0.70, ""Source6"": 0.75}",40,6,6,6,6705.5,"blue",1,6,0,"js-scroll-button-response",520,0,5,172,75,60,65,70,50,65,"redredblueblueblueblue","1  1  0  0  0  0",78,89,0.641366223908918,"red","red","blue","blue","blue","blue"
"5693",12821280,"Button0Blue",0,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.60, ""Source4"": 0.65, ""Source5"": 0.70, ""Source6"": 0.75}",40,6,6,6,5604.39999997616,"blue",0,6,0,"js-scroll-button-response",523,1,5,173,50,50,70,70,60,75,"blueblueredredblueblue","0  0  1  1  0  0",75,87.5,0.452513966480447,"blue","blue","red","red","blue","blue"
"5694",12821280,"Button0Blue",0,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.60, ""Source4"": 0.65, ""Source5"": 0.70, ""Source6"": 0.75}",40,6,6,6,6212.5,"red",1,6,1,"js-scroll-button-response",526,1,5,174,65,65,70,60,75,60,"blueblueredredredred","0  0  1  1  1  1",75,87.5,0.179643901142705,"blue","blue","red","red","red","red"
"5695",12821280,"Button0Blue",0,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.60, ""Source4"": 0.65, ""Source5"": 0.70, ""Source6"": 0.75}",40,6,6,6,7019,"blue",0,6,0,"js-scroll-button-response",529,1,5,175,60,55,55,60,60,55,"redredblueredblueblue","1  1  0  1  0  0",76,88,0.448979591836735,"red","red","blue","red","blue","blue"
"5696",12821280,"Button0Blue",0,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.60, ""Source4"": 0.65, ""Source5"": 0.70, ""Source6"": 0.75}",40,6,6,6,9918.89999997616,"blue",0,6,0,"js-scroll-button-response",532,1,5,176,70,50,60,75,50,65,"blueredblueblueblueblue","0  1  0  0  0  0",74,87,0.951219512195122,"blue","red","blue","blue","blue","blue"
"5697",12821280,"Button0Blue",0,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.60, ""Source4"": 0.65, ""Source5"": 0.70, ""Source6"": 0.75}",40,6,6,6,5702.20000004768,"red",0,6,1,"js-scroll-button-response",535,0,5,177,70,60,70,75,65,75,"blueredredblueredred","0  1  1  0  1  1",75,87.5,0.264150943396226,"blue","red","red","blue","red","red"
"5698",12821280,"Button0Blue",0,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.60, ""Source4"": 0.65, ""Source5"": 0.70, ""Source6"": 0.75}",40,6,6,6,6891.5,"red",1,6,1,"js-scroll-button-response",538,1,5,178,65,75,65,60,50,75,"blueredredredredred","0  1  1  1  1  1",76,88,0.0689655172413793,"blue","red","red","red","red","red"
"5699",12821280,"Button0Blue",0,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.60, ""Source4"": 0.65, ""Source5"": 0.70, ""Source6"": 0.75}",40,6,6,6,8245.39999997616,"red",1,6,1,"js-scroll-button-response",541,1,5,179,70,50,65,50,50,65,"blueblueredredbluered","0  0  1  1  0  1",79,89.5,0.403529411764706,"blue","blue","red","red","blue","red"
"5700",12821280,"Button0Blue",0,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.60, ""Source4"": 0.65, ""Source5"": 0.70, ""Source6"": 0.75}",40,6,6,6,14914,"red",1,6,1,"js-scroll-button-response",544,1,5,180,50,60,50,55,75,55,"redredblueblueredred","1  1  0  0  1  1",78,89,0.181818181818182,"red","red","blue","blue","red","red"
"5701",12821280,"Button0Blue",0,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.60, ""Source4"": 0.65, ""Source5"": 0.70, ""Source6"": 0.75}",40,6,6,6,4964.89999997616,"red",1,6,1,"js-scroll-button-response",547,1,5,181,50,55,75,65,55,70,"blueredredredredred","0  1  1  1  1  1",79,89.5,0.0489721886336155,"blue","red","red","red","red","red"
"5702",12821280,"Button0Blue",0,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.60, ""Source4"": 0.65, ""Source5"": 0.70, ""Source6"": 0.75}",40,6,6,6,4220.59999990463,"red",1,6,1,"js-scroll-button-response",550,1,5,182,75,50,70,75,70,55,"redredredredblueblue","1  1  1  1  0  0",85,92.5,0.119565217391304,"red","red","red","red","blue","blue"
"5703",12821280,"Button0Blue",0,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.60, ""Source4"": 0.65, ""Source5"": 0.70, ""Source6"": 0.75}",40,6,6,6,5006.10000002384,"red",1,6,1,"js-scroll-button-response",553,1,5,183,65,70,75,70,55,50,"redblueredredredred","1  0  1  1  1  1",88,94,0.128048780487805,"red","blue","red","red","red","red"
"5704",12821280,"Button0Blue",0,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.60, ""Source4"": 0.65, ""Source5"": 0.70, ""Source6"": 0.75}",40,6,6,6,5301,"blue",0,6,0,"js-scroll-button-response",556,1,5,184,70,55,60,50,75,70,"redredblueredblueblue","1  1  0  1  0  0",82,91,0.786407766990291,"red","red","blue","red","blue","blue"
"5705",12821280,"Button0Blue",0,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.60, ""Source4"": 0.65, ""Source5"": 0.70, ""Source6"": 0.75}",40,6,6,6,4800.89999997616,"blue",0,6,0,"js-scroll-button-response",559,1,5,185,55,75,60,50,55,50,"blueblueblueredbluered","0  0  0  1  0  1",77,88.5,0.870503597122302,"blue","blue","blue","red","blue","red"
"5706",12821280,"Button0Blue",0,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.60, ""Source4"": 0.65, ""Source5"": 0.70, ""Source6"": 0.75}",40,6,6,6,4074.5,"blue",1,6,0,"js-scroll-button-response",562,0,5,186,75,75,60,55,70,70,"redredblueblueblueblue","1  1  0  0  0  0",91,95.5,0.525853658536585,"red","red","blue","blue","blue","blue"
"5707",12821280,"Button0Blue",0,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.60, ""Source4"": 0.65, ""Source5"": 0.70, ""Source6"": 0.75}",40,6,6,6,4353.29999995232,"red",0,6,1,"js-scroll-button-response",565,0,5,187,50,50,75,50,75,50,"blueredblueblueredblue","0  1  0  0  1  0",80,90,0.5,"blue","red","blue","blue","red","blue"
"5708",12821280,"Button0Blue",0,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.60, ""Source4"": 0.65, ""Source5"": 0.70, ""Source6"": 0.75}",40,6,6,6,4626.70000004768,"red",1,6,1,"js-scroll-button-response",568,1,5,188,60,75,50,70,60,50,"blueredblueredredred","0  1  0  1  1  1",99,99.5,0.125,"blue","red","blue","red","red","red"
"5709",12821280,"Button0Blue",0,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.60, ""Source4"": 0.65, ""Source5"": 0.70, ""Source6"": 0.75}",40,6,6,6,20006.8999999762,"red",0,6,1,"js-scroll-button-response",571,0,5,189,55,70,50,55,75,60,"redredredredbluered","1  1  1  1  0  1",53,76.5,0.364591147786947,"red","red","red","red","blue","red"
"5710",12821280,"Button0Blue",0,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.60, ""Source4"": 0.65, ""Source5"": 0.70, ""Source6"": 0.75}",40,6,6,6,4729.5,"red",1,6,1,"js-scroll-button-response",574,1,5,190,75,55,70,65,65,70,"redblueredblueblueblue","1  0  1  0  0  0",56,78,0.584223758642363,"red","blue","red","blue","blue","blue"
"5711",12821280,"Button0Blue",0,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.60, ""Source4"": 0.65, ""Source5"": 0.70, ""Source6"": 0.75}",40,6,6,6,5357.70000004768,"blue",0,6,0,"js-scroll-button-response",577,1,5,191,70,65,55,70,55,70,"redblueredblueredblue","1  0  1  0  1  0",50,75,0.74364406779661,"red","blue","red","blue","red","blue"
"5712",12821280,"Button0Blue",0,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.60, ""Source4"": 0.65, ""Source5"": 0.70, ""Source6"": 0.75}",40,6,6,6,5214.30000007153,"red",1,6,1,"js-scroll-button-response",580,1,5,192,55,65,75,55,70,65,"redredredredredred","1  1  1  1  1  1",100,100,0.0269794442329653,"red","red","red","red","red","red"
"5713",12821280,"Button0Blue",0,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.60, ""Source4"": 0.65, ""Source5"": 0.70, ""Source6"": 0.75}",40,6,6,6,6905.89999997616,"red",1,6,1,"js-scroll-button-response",583,1,5,193,50,65,50,65,70,70,"blueredblueredredred","0  1  0  1  1  1",68,84,0.050561797752809,"blue","red","blue","red","red","red"
"5714",12821280,"Button0Blue",0,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.60, ""Source4"": 0.65, ""Source5"": 0.70, ""Source6"": 0.75}",40,6,6,6,13606.2000000477,"blue",1,6,0,"js-scroll-button-response",586,0,5,194,70,75,60,70,55,75,"blueredredredblueblue","0  1  1  1  0  0",90,95,0.448979591836735,"blue","red","red","red","blue","blue"
