ParticipantPrivateID,randomiser_475f,ResponseButtonOrder,Sources,Trials_perBlock_,Blocks,MinimumSamples,MaximumSamples,RT,Stimulus,Response,NoOfStimuli,CorrectResponse,TrialType,TrialIndex,Accuracy,Block,TrialNumber,Sample_Reliability,Sample_Color,Sample_NumColor,SliderResponse,SliderResp_50to100,PosteriorBlue
12821249,Button0Red,1,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.60, ""Source4"": 0.65, ""Source5"": 0.70, ""Source6"": 0.75}",40,6,6,6,24501.0999999046,red,1,6,0,js-scroll-button-response,638,0,6,211,65           60           75           75           55           50,redredblueredredred,0  0  1  0  0  0,30,65,0.227027027027027
12821249,Button0Red,1,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.60, ""Source4"": 0.65, ""Source5"": 0.70, ""Source6"": 0.75}",40,6,6,6,3879.5,blue,1,6,1,js-scroll-button-response,641,1,6,212,50  50  60  75  50  60,blueblueredblueblueblue,1  1  0  1  1  1,65,82.5,0.75
12821249,Button0Red,1,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.60, ""Source4"": 0.65, ""Source5"": 0.70, ""Source6"": 0.75}",40,6,6,6,4213.60000002384,blue,1,6,1,js-scroll-button-response,644,1,6,213,75  50  70  50  50  50,blueredblueredbluered,1  0  1  0  1  0,63,81.5,0.875
12821249,Button0Red,1,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.60, ""Source4"": 0.65, ""Source5"": 0.70, ""Source6"": 0.75}",40,6,6,6,3815.79999995232,blue,0,6,1,js-scroll-button-response,647,0,6,214,50           55           75           70           60           60,blueblueredblueredblue,1  1  0  1  0  1,73,86.5,0.487341772151899
12821249,Button0Red,1,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.60, ""Source4"": 0.65, ""Source5"": 0.70, ""Source6"": 0.75}",40,6,6,6,3154,blue,0,6,1,js-scroll-button-response,650,0,6,215,65           70           60           75           55           65,redblueredredblueblue,0  1  0  0  1  1,63,81.5,0.387909319899244
12821249,Button0Red,1,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.60, ""Source4"": 0.65, ""Source5"": 0.70, ""Source6"": 0.75}",40,6,6,6,12043.3000000715,blue,1,6,1,js-scroll-button-response,653,1,6,216,60  50  60  60  60  50,redredblueblueredred,0  0  1  1  0  0,100,100,0.5
12821249,Button0Red,1,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.60, ""Source4"": 0.65, ""Source5"": 0.70, ""Source6"": 0.75}",40,6,6,6,3760.09999990463,red,1,6,0,js-scroll-button-response,656,0,6,217,70           65           55           65           50           60,blueblueredredblueblue,1  1  0  0  1  1,92,96,0.741176470588235
12821249,Button0Red,1,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.60, ""Source4"": 0.65, ""Source5"": 0.70, ""Source6"": 0.75}",40,6,6,6,29906.7000000477,red,1,6,0,js-scroll-button-response,659,0,6,218,75           75           50           55           55           75,redblueblueblueredblue,0  1  1  1  0  1,48,74,0.75
12821249,Button0Red,1,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.60, ""Source4"": 0.65, ""Source5"": 0.70, ""Source6"": 0.75}",40,6,6,6,2883.19999992847,red,0,6,0,js-scroll-button-response,662,1,6,219,75  70  50  75  60  65,redblueblueredredred,0  1  1  0  0  0,47,73.5,0.0851433536055604
12821249,Button0Red,1,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.60, ""Source4"": 0.65, ""Source5"": 0.70, ""Source6"": 0.75}",40,6,6,6,6374.60000002384,red,0,6,0,js-scroll-button-response,665,1,6,220,75  75  65  50  60  50,redblueredredblueblue,0  1  0  0  1  1,64,82,0.446808510638298
12821249,Button0Red,1,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.60, ""Source4"": 0.65, ""Source5"": 0.70, ""Source6"": 0.75}",40,6,6,6,3822.5,blue,1,6,1,js-scroll-button-response,668,1,6,221,50  60  70  60  70  70,redblueblueblueblueblue,0  1  1  1  1  1,91,95.5,0.966197183098592
12821249,Button0Red,1,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.60, ""Source4"": 0.65, ""Source5"": 0.70, ""Source6"": 0.75}",40,6,6,6,3380.79999995232,red,1,6,0,js-scroll-button-response,671,0,6,222,50  50  50  60  60  50,blueredredblueblueblue,1  0  0  1  1  1,89,94.5,0.692307692307692
12821249,Button0Red,1,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.60, ""Source4"": 0.65, ""Source5"": 0.70, ""Source6"": 0.75}",40,6,6,6,38345.8999999762,blue,0,6,1,js-scroll-button-response,674,0,6,223,65           70           50           50           55           55,blueredredredblueblue,1  0  0  0  1  1,66,83,0.543162983425414
12821249,Button0Red,1,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.60, ""Source4"": 0.65, ""Source5"": 0.70, ""Source6"": 0.75}",40,6,6,6,4249.30000007153,red,0,6,0,js-scroll-button-response,677,1,6,224,70  50  65  75  65  75,blueredblueredbluered,1  0  1  0  1  0,73,86.5,0.472067039106145
12821249,Button0Red,1,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.60, ""Source4"": 0.65, ""Source5"": 0.70, ""Source6"": 0.75}",40,6,6,6,5508.39999997616,red,0,6,0,js-scroll-button-response,680,1,6,225,70           65           50           50           55           65,redredredbluebluered,0  0  0  1  1  0,74,87,0.131849315068493
12821249,Button0Red,1,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.60, ""Source4"": 0.65, ""Source5"": 0.70, ""Source6"": 0.75}",40,6,6,6,13648,blue,1,6,1,js-scroll-button-response,683,1,6,226,50           60           65           75           75           55,redbluebluebluebluered,0  1  1  1  1  0,78,89,0.953516450347117
12821249,Button0Red,1,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.60, ""Source4"": 0.65, ""Source5"": 0.70, ""Source6"": 0.75}",40,6,6,6,9293.39999997616,red,1,6,0,js-scroll-button-response,686,0,6,227,65           65           70           70           50           55,redredblueredredred,0  0  1  0  0  0,42,71,0.191739130434783
12821249,Button0Red,1,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.60, ""Source4"": 0.65, ""Source5"": 0.70, ""Source6"": 0.75}",40,6,6,6,2783.69999992847,red,0,6,0,js-scroll-button-response,689,1,6,228,50           65           55           75           70           65,blueredredredredred,1  0  0  0  0  0,74,87,0.0327783558792924
12821249,Button0Red,1,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.60, ""Source4"": 0.65, ""Source5"": 0.70, ""Source6"": 0.75}",40,6,6,6,3349,red,1,6,0,js-scroll-button-response,692,0,6,229,70           50           75           50           55           50,blueblueblueredbluered,1  1  1  0  1  0,68,84,0.895348837209302
12821249,Button0Red,1,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.60, ""Source4"": 0.65, ""Source5"": 0.70, ""Source6"": 0.75}",40,6,6,6,3517.70000004768,red,0,6,0,js-scroll-button-response,695,1,6,230,60  60  50  65  60  50,redblueredredredblue,0  1  0  0  0  1,73,86.5,0.264150943396226
12821249,Button0Red,1,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.60, ""Source4"": 0.65, ""Source5"": 0.70, ""Source6"": 0.75}",40,6,6,6,7338.79999995232,blue,0,6,1,js-scroll-button-response,698,0,6,231,55           65           60           50           55           55,redblueredredredblue,0  1  0  0  0  1,70,85,0.503225806451613
12821249,Button0Red,1,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.60, ""Source4"": 0.65, ""Source5"": 0.70, ""Source6"": 0.75}",40,6,6,6,7232.69999992847,red,0,6,0,js-scroll-button-response,701,1,6,232,50  65  50  60  50  75,redredredbluebluered,0  0  0  1  1  0,70,85,0.212121212121212
12821249,Button0Red,1,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.60, ""Source4"": 0.65, ""Source5"": 0.70, ""Source6"": 0.75}",40,6,6,6,3850.80000007153,blue,1,6,1,js-scroll-button-response,704,1,6,233,65  70  60  60  50  65,redblueblueblueredblue,0  1  1  1  0  1,74,87,0.84
12821249,Button0Red,1,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.60, ""Source4"": 0.65, ""Source5"": 0.70, ""Source6"": 0.75}",40,6,6,6,10715.8000000715,blue,1,6,1,js-scroll-button-response,707,1,6,234,60           70           50           50           55           50,blueblueredredredred,1  1  0  0  0  0,30,65,0.741176470588235
12821249,Button0Red,1,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.60, ""Source4"": 0.65, ""Source5"": 0.70, ""Source6"": 0.75}",40,6,6,6,3497.89999997616,red,0,6,0,js-scroll-button-response,710,1,6,235,50  70  65  75  65  50,redredredredblueblue,0  0  0  0  1  1,79,89.5,0.125
12821249,Button0Red,1,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.60, ""Source4"": 0.65, ""Source5"": 0.70, ""Source6"": 0.75}",40,6,6,6,4113.19999992847,blue,1,6,1,js-scroll-button-response,713,1,6,236,50  60  70  75  60  60,blueredblueblueblueblue,1  0  1  1  1  1,77,88.5,0.91304347826087
12821249,Button0Red,1,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.60, ""Source4"": 0.65, ""Source5"": 0.70, ""Source6"": 0.75}",40,6,6,6,3502.5,blue,1,6,1,js-scroll-button-response,716,1,6,237,55           70           60           55           70           50,blueblueblueblueredred,1  1  1  1  0  0,78,89,0.691428571428572
12821249,Button0Red,1,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.60, ""Source4"": 0.65, ""Source5"": 0.70, ""Source6"": 0.75}",40,6,6,6,3516.10000002384,blue,1,6,1,js-scroll-button-response,719,1,6,238,60           50           75           50           55           75,blueblueblueredredred,1  1  1  0  0  0,74,87,0.551020408163265
12821249,Button0Red,1,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.60, ""Source4"": 0.65, ""Source5"": 0.70, ""Source6"": 0.75}",40,6,6,6,2905.10000002384,red,0,6,0,js-scroll-button-response,722,1,6,239,60           55           70           70           65           70,redblueblueredredred,0  1  1  0  0  0,76,88,0.158273381294964
12821249,Button0Red,1,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.60, ""Source4"": 0.65, ""Source5"": 0.70, ""Source6"": 0.75}",40,6,6,6,3615.5,blue,1,6,1,js-scroll-button-response,725,1,6,240,55           60           50           75           70           70,blueredblueredblueblue,1  0  1  0  1  1,77,88.5,0.596568898727172
12821257,Button0Blue,0,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.60, ""Source4"": 0.65, ""Source5"": 0.70, ""Source6"": 0.75}",40,6,6,6,14623,blue,1,6,0,js-scroll-button-response,3,0,1,1,50  50  75  50  65  70,blueblueredredredblue,0  0  1  1  1  0,56,78,0.295180722891566
12821257,Button0Blue,0,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.60, ""Source4"": 0.65, ""Source5"": 0.70, ""Source6"": 0.75}",40,6,6,6,10215,blue,0,6,0,js-scroll-button-response,6,1,1,2,75           55           75           70           70           50,blueblueblueblueredred,0  0  0  0  1  1,100,100,0.916666666666667
12821257,Button0Blue,0,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.60, ""Source4"": 0.65, ""Source5"": 0.70, ""Source6"": 0.75}",40,6,6,6,9898,blue,0,6,0,js-scroll-button-response,9,1,1,3,70           75           55           70           65           75,redblueblueblueblueblue,1  0  0  0  0  0,80,90,0.953333333333333
12821257,Button0Blue,0,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.60, ""Source4"": 0.65, ""Source5"": 0.70, ""Source6"": 0.75}",40,6,6,6,9864,red,1,6,1,js-scroll-button-response,12,1,1,4,70  70  75  50  50  65,redredblueredredred,1  1  0  1  1  1,100,100,0.228813559322034
12821257,Button0Blue,0,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.60, ""Source4"": 0.65, ""Source5"": 0.70, ""Source6"": 0.75}",40,6,6,6,12553,red,1,6,1,js-scroll-button-response,15,1,1,5,70           65           55           55           65           55,redblueblueredredblue,1  0  0  1  1  0,100,100,0.34375
12821257,Button0Blue,0,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.60, ""Source4"": 0.65, ""Source5"": 0.70, ""Source6"": 0.75}",40,6,6,6,12238,red,0,6,1,js-scroll-button-response,18,0,1,6,50  65  60  50  70  65,blueredblueredblueblue,0  1  0  1  0  0,100,100,0.777777777777778
12821257,Button0Blue,0,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.60, ""Source4"": 0.65, ""Source5"": 0.70, ""Source6"": 0.75}",40,6,6,6,22339,blue,1,6,0,js-scroll-button-response,21,0,1,7,50           70           55           70           55           50,redblueredredredblue,1  0  1  1  1  0,84,92,0.400990099009901
12821257,Button0Blue,0,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.60, ""Source4"": 0.65, ""Source5"": 0.70, ""Source6"": 0.75}",40,6,6,6,14300,red,1,6,1,js-scroll-button-response,24,1,1,8,55           65           60           50           60           65,redblueredbluebluered,1  0  1  0  0  1,19,59.5,0.45
12821257,Button0Blue,0,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.60, ""Source4"": 0.65, ""Source5"": 0.70, ""Source6"": 0.75}",40,6,6,6,8008,red,1,6,1,js-scroll-button-response,27,1,1,9,60           55           55           60           75           55,redredblueredredred,1  1  0  1  1  1,100,100,0.108108108108108
12821257,Button0Blue,0,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.60, ""Source4"": 0.65, ""Source5"": 0.70, ""Source6"": 0.75}",40,6,6,6,14901,red,1,6,1,js-scroll-button-response,30,1,1,10,55           75           70           60           75           55,blueredredredblueblue,0  1  1  1  0  0,40,70,0.299134734239802
12821257,Button0Blue,0,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.60, ""Source4"": 0.65, ""Source5"": 0.70, ""Source6"": 0.75}",40,6,6,6,8901,blue,1,6,0,js-scroll-button-response,33,0,1,11,50  75  65  65  75  50,redblueredredbluered,1  0  1  1  0  1,63,81.5,0.722950819672131
12821257,Button0Blue,0,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.60, ""Source4"": 0.65, ""Source5"": 0.70, ""Source6"": 0.75}",40,6,6,6,22357,blue,0,6,0,js-scroll-button-response,36,1,1,12,60           55           75           75           60           75,blueredblueblueblueblue,0  1  0  0  0  0,95,97.5,0.98027790228597
12821257,Button0Blue,0,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.60, ""Source4"": 0.65, ""Source5"": 0.70, ""Source6"": 0.75}",40,6,6,6,7507,red,1,6,1,js-scroll-button-response,39,1,1,13,55           75           55           55           50           65,redblueredblueredred,1  0  1  0  1  1,61,80.5,0.569277108433735
12821257,Button0Blue,0,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.60, ""Source4"": 0.65, ""Source5"": 0.70, ""Source6"": 0.75}",40,6,6,6,14456,blue,1,6,0,js-scroll-button-response,42,0,1,14,70  60  70  60  60  60,redblueredredredblue,1  0  1  1  1  0,60,80,0.155172413793103
12821257,Button0Blue,0,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.60, ""Source4"": 0.65, ""Source5"": 0.70, ""Source6"": 0.75}",40,6,6,6,15149,red,1,6,1,js-scroll-button-response,45,1,1,15,70  70  60  75  50  60,redredblueredblueblue,1  1  0  1  0  0,66,83,0.121076233183857
12821257,Button0Blue,0,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.60, ""Source4"": 0.65, ""Source5"": 0.70, ""Source6"": 0.75}",40,6,6,6,5185,blue,0,6,0,js-scroll-button-response,48,1,1,16,65           75           55           60           70           75,blueblueblueblueblueblue,0  0  0  0  0  0,100,100,0.986206896551724
12821257,Button0Blue,0,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.60, ""Source4"": 0.65, ""Source5"": 0.70, ""Source6"": 0.75}",40,6,6,6,9482,blue,0,6,0,js-scroll-button-response,51,1,1,17,70           55           65           60           70           55,redblueblueblueblueblue,1  0  0  0  0  0,100,100,0.806253203485392
12821257,Button0Blue,0,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.60, ""Source4"": 0.65, ""Source5"": 0.70, ""Source6"": 0.75}",40,6,6,6,16854,red,1,6,1,js-scroll-button-response,54,1,1,18,65  60  60  65  60  75,redredredredredred,1  1  1  1  1  1,100,100,0.0278389318940416
12821257,Button0Blue,0,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.60, ""Source4"": 0.65, ""Source5"": 0.70, ""Source6"": 0.75}",40,6,6,6,5053,red,1,6,1,js-scroll-button-response,57,1,1,19,50           60           65           60           55           60,blueblueredredredred,0  0  1  1  1  1,46,73,0.227027027027027
12821257,Button0Blue,0,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.60, ""Source4"": 0.65, ""Source5"": 0.70, ""Source6"": 0.75}",40,6,6,6,4744,blue,0,6,0,js-scroll-button-response,60,1,1,20,55           60           65           70           70           60,blueredblueblueblueblue,0  1  0  0  0  0,50,75,0.925138632162662
12821257,Button0Blue,0,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.60, ""Source4"": 0.65, ""Source5"": 0.70, ""Source6"": 0.75}",40,6,6,6,3154,red,1,6,1,js-scroll-button-response,63,1,1,21,55           65           50           70           65           60,blueblueredredredred,0  0  1  1  1  1,78,89,0.258823529411765
12821257,Button0Blue,0,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.60, ""Source4"": 0.65, ""Source5"": 0.70, ""Source6"": 0.75}",40,6,6,6,4448,blue,0,6,0,js-scroll-button-response,66,1,1,22,70           55           60           60           75           60,blueblueredredredblue,0  0  1  1  1  0,32,66,0.387909319899244
12821257,Button0Blue,0,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.60, ""Source4"": 0.65, ""Source5"": 0.70, ""Source6"": 0.75}",40,6,6,6,13891,red,0,6,1,js-scroll-button-response,69,0,1,23,70           50           55           65           50           55,blueblueredredbluered,0  0  1  1  0  1,35,67.5,0.456837016574585
12821257,Button0Blue,0,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.60, ""Source4"": 0.65, ""Source5"": 0.70, ""Source6"": 0.75}",40,6,6,6,4365,red,1,6,1,js-scroll-button-response,72,1,1,24,70           75           55           75           65           60,redredblueredredblue,1  1  0  1  1  0,72,86,0.0448979591836735
12821257,Button0Blue,0,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.60, ""Source4"": 0.65, ""Source5"": 0.70, ""Source6"": 0.75}",40,6,6,6,5293,blue,0,6,0,js-scroll-button-response,75,1,1,25,70           55           50           70           60           65,blueredbluebluebluered,0  1  0  0  0  1,49,74.5,0.782509505703422
12821257,Button0Blue,0,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.60, ""Source4"": 0.65, ""Source5"": 0.70, ""Source6"": 0.75}",40,6,6,6,3484,red,1,6,1,js-scroll-button-response,78,1,1,26,70           70           65           75           55           70,blueredredredredred,0  1  1  1  1  1,100,100,0.0592105263157895
12821257,Button0Blue,0,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.60, ""Source4"": 0.65, ""Source5"": 0.70, ""Source6"": 0.75}",40,6,6,6,4234,blue,0,6,0,js-scroll-button-response,81,1,1,27,75  60  75  65  75  75,blueredblueblueblueblue,0  1  0  0  0  0,100,100,0.990126939351199
12821257,Button0Blue,0,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.60, ""Source4"": 0.65, ""Source5"": 0.70, ""Source6"": 0.75}",40,6,6,6,7914,blue,0,6,0,js-scroll-button-response,84,1,1,28,70  50  50  65  50  75,blueredredredblueblue,0  1  1  1  0  0,100,100,0.790322580645161
12821257,Button0Blue,0,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.60, ""Source4"": 0.65, ""Source5"": 0.70, ""Source6"": 0.75}",40,6,6,6,8658,blue,0,6,0,js-scroll-button-response,87,1,1,29,60           60           60           55           50           75,redblueblueredredblue,1  0  0  1  1  0,69,84.5,0.786407766990291
12821257,Button0Blue,0,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.60, ""Source4"": 0.65, ""Source5"": 0.70, ""Source6"": 0.75}",40,6,6,6,8446,blue,0,6,0,js-scroll-button-response,90,1,1,30,65  50  65  60  60  75,redblueblueredredblue,1  0  0  1  1  0,62,81,0.571428571428572
12821257,Button0Blue,0,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.60, ""Source4"": 0.65, ""Source5"": 0.70, ""Source6"": 0.75}",40,6,6,6,6744,red,1,6,1,js-scroll-button-response,93,1,1,31,70  50  70  70  70  70,redredredredredred,1  1  1  1  1  1,100,100,0.0142521994134898
12821257,Button0Blue,0,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.60, ""Source4"": 0.65, ""Source5"": 0.70, ""Source6"": 0.75}",40,6,6,6,3962,blue,0,6,0,js-scroll-button-response,96,1,1,32,65  65  70  75  50  65,blueblueredblueblueblue,0  0  1  0  0  0,100,100,0.891720032470461
12821257,Button0Blue,0,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.60, ""Source4"": 0.65, ""Source5"": 0.70, ""Source6"": 0.75}",40,6,6,6,13084,red,0,6,1,js-scroll-button-response,99,0,1,33,65  50  60  60  65  65,redblueredbluebluered,1  0  1  0  0  1,37,68.5,0.35
12821257,Button0Blue,0,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.60, ""Source4"": 0.65, ""Source5"": 0.70, ""Source6"": 0.75}",40,6,6,6,5449,red,1,6,1,js-scroll-button-response,102,1,1,34,65  50  50  50  70  75,blueredblueredredred,0  1  0  1  1  1,100,100,0.209677419354839
12821257,Button0Blue,0,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.60, ""Source4"": 0.65, ""Source5"": 0.70, ""Source6"": 0.75}",40,6,6,6,3875,blue,1,6,0,js-scroll-button-response,105,0,1,35,50  60  65  75  50  70,redredredbluebluered,1  1  1  0  0  1,100,100,0.315789473684211
12821257,Button0Blue,0,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.60, ""Source4"": 0.65, ""Source5"": 0.70, ""Source6"": 0.75}",40,6,6,6,13837,blue,0,6,0,js-scroll-button-response,108,1,1,36,60           50           60           55           60           75,blueredblueredredblue,0  1  0  1  1  0,41,70.5,0.786407766990291
12821257,Button0Blue,0,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.60, ""Source4"": 0.65, ""Source5"": 0.70, ""Source6"": 0.75}",40,6,6,6,9489,red,1,6,1,js-scroll-button-response,111,1,1,37,60  50  50  65  75  65,redblueredredredred,1  0  1  1  1  1,81,90.5,0.0605311920938851
12821257,Button0Blue,0,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.60, ""Source4"": 0.65, ""Source5"": 0.70, ""Source6"": 0.75}",40,6,6,6,6055,red,1,6,1,js-scroll-button-response,114,1,1,38,65           50           50           70           55           70,redblueblueredbluered,1  0  0  1  0  1,57,78.5,0.107843137254902
12821257,Button0Blue,0,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.60, ""Source4"": 0.65, ""Source5"": 0.70, ""Source6"": 0.75}",40,6,6,6,5205,blue,0,6,0,js-scroll-button-response,117,1,1,39,50           75           70           65           65           55,redbluebluebluebluered,1  0  0  0  0  1,100,100,0.951814768460576
12821257,Button0Blue,0,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.60, ""Source4"": 0.65, ""Source5"": 0.70, ""Source6"": 0.75}",40,6,6,6,5331,red,1,6,1,js-scroll-button-response,120,1,1,40,75           55           60           75           75           70,redblueblueredredred,1  0  0  1  1  1,100,100,0.0282776349614396
12821257,Button0Blue,0,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.60, ""Source4"": 0.65, ""Source5"": 0.70, ""Source6"": 0.75}",40,6,6,6,5274,blue,0,6,0,js-scroll-button-response,124,1,2,41,55           70           50           65           60           70,blueblueblueblueblueblue,0  0  0  0  0  0,100,100,0.948815165876777
12821257,Button0Blue,0,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.60, ""Source4"": 0.65, ""Source5"": 0.70, ""Source6"": 0.75}",40,6,6,6,4435,red,0,6,1,js-scroll-button-response,127,0,2,42,60  75  70  75  65  50,redblueblueredblueblue,1  0  0  1  0  0,43,71.5,0.742857142857143
12821257,Button0Blue,0,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.60, ""Source4"": 0.65, ""Source5"": 0.70, ""Source6"": 0.75}",40,6,6,6,3524,blue,0,6,0,js-scroll-button-response,130,1,2,43,70  60  70  75  75  50,blueblueblueblueredred,0  0  0  0  1  1,100,100,0.890909090909091
12821257,Button0Blue,0,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.60, ""Source4"": 0.65, ""Source5"": 0.70, ""Source6"": 0.75}",40,6,6,6,7110,blue,1,6,0,js-scroll-button-response,133,0,2,44,50  65  60  65  60  60,redredredbluebluered,1  1  1  0  0  1,79,89.5,0.4
12821257,Button0Blue,0,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.60, ""Source4"": 0.65, ""Source5"": 0.70, ""Source6"": 0.75}",40,6,6,6,6539,blue,0,6,0,js-scroll-button-response,136,1,2,45,55           60           75           50           70           75,blueredblueredblueblue,0  1  0  1  0  0,63,81.5,0.94478527607362
12821257,Button0Blue,0,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.60, ""Source4"": 0.65, ""Source5"": 0.70, ""Source6"": 0.75}",40,6,6,6,7928,blue,0,6,0,js-scroll-button-response,139,1,2,46,55           65           60           55           55           70,redblueredblueredblue,1  0  1  0  1  0,47,73.5,0.702702702702703
12821257,Button0Blue,0,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.60, ""Source4"": 0.65, ""Source5"": 0.70, ""Source6"": 0.75}",40,6,6,6,7836,red,1,6,1,js-scroll-button-response,142,1,2,47,50  65  50  70  65  60,redredredredbluered,1  1  1  1  0  1,62,81,0.222222222222222
12821257,Button0Blue,0,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.60, ""Source4"": 0.65, ""Source5"": 0.70, ""Source6"": 0.75}",40,6,6,6,4733,blue,0,6,0,js-scroll-button-response,145,1,2,48,60           55           50           55           50           65,blueblueblueredbluered,0  0  0  1  0  1,83,91.5,0.446808510638298
12821257,Button0Blue,0,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.60, ""Source4"": 0.65, ""Source5"": 0.70, ""Source6"": 0.75}",40,6,6,6,4483,red,1,6,1,js-scroll-button-response,148,1,2,49,65           75           50           70           65           55,redredblueredredred,1  1  0  1  1  1,91,95.5,0.0327783558792924
12821257,Button0Blue,0,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.60, ""Source4"": 0.65, ""Source5"": 0.70, ""Source6"": 0.75}",40,6,6,6,4991,blue,0,6,0,js-scroll-button-response,151,1,2,50,55           65           70           70           60           70,redredblueblueblueblue,1  1  0  0  0  0,82,91,0.893561592854485
