ParticipantPrivateID,randomiser_475f,ResponseButtonOrder,Sources,Trials_perBlock_,Blocks,MinimumSamples,MaximumSamples,RT,Stimulus,Response,NoOfStimuli,CorrectResponse,TrialType,TrialIndex,Accuracy,Block,TrialNumber,Sample_Reliability,Sample_Color,Sample_NumColor
3861270,Button0Red,1,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",50,6,6,6,12522,red,1,6,0,js-scroll-button-response,518,0,6,256,55           55           55           50           55           65,redredblueblueredblue,0  0  1  1  0  1
3861270,Button0Red,1,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",50,6,6,6,12301,blue,1,6,1,js-scroll-button-response,520,1,6,257,65           55           55           50           65           65,redblueblueredblueblue,0  1  1  0  1  1
3861270,Button0Red,1,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",50,6,6,6,12641,red,0,6,0,js-scroll-button-response,522,1,6,258,50           50           50           55           55           50,redredblueredredblue,0  0  1  0  0  1
3861270,Button0Red,1,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",50,6,6,6,11988,red,0,6,0,js-scroll-button-response,524,1,6,259,50           55           55           50           50           65,redbluebluebluebluered,0  1  1  1  1  0
3861270,Button0Red,1,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",50,6,6,6,12374,blue,0,6,1,js-scroll-button-response,526,0,6,260,65           50           55           50           50           55,blueredbluebluebluered,1  0  1  1  1  0
3861270,Button0Red,1,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",50,6,6,6,12697.9999999995,red,0,6,0,js-scroll-button-response,528,1,6,261,65           65           55           65           50           55,blueblueredredblueblue,1  1  0  0  1  1
3861270,Button0Red,1,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",50,6,6,6,12321,blue,1,6,1,js-scroll-button-response,530,1,6,262,65           50           50           50           55           55,redblueredredredblue,0  1  0  0  0  1
3861270,Button0Red,1,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",50,6,6,6,12236.0000000005,blue,1,6,1,js-scroll-button-response,532,1,6,263,55           50           55           50           65           65,redredredblueblueblue,0  0  0  1  1  1
3861270,Button0Red,1,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",50,6,6,6,12794,red,1,6,0,js-scroll-button-response,534,0,6,264,55           50           55           65           50           50,blueblueredredredred,1  1  0  0  0  0
3861270,Button0Red,1,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",50,6,6,6,12205,red,1,6,0,js-scroll-button-response,536,0,6,265,55           55           50           55           65           65,blueredredblueredblue,1  0  0  1  0  1
3861270,Button0Red,1,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",50,6,6,6,12599,blue,0,6,1,js-scroll-button-response,538,0,6,266,65           55           55           55           50           55,blueredredredredred,1  0  0  0  0  0
3861270,Button0Red,1,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",50,6,6,6,13335.0000000005,red,0,6,0,js-scroll-button-response,540,1,6,267,55           65           65           50           55           55,redbluebluebluebluered,0  1  1  1  1  0
3861270,Button0Red,1,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",50,6,6,6,12524,blue,1,6,1,js-scroll-button-response,542,1,6,268,65           50           55           65           55           65,redredblueblueblueblue,0  0  1  1  1  1
3861270,Button0Red,1,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",50,6,6,6,12726.9999999995,red,1,6,0,js-scroll-button-response,544,0,6,269,55           55           65           65           65           55,redredredblueredblue,0  0  0  1  0  1
3861270,Button0Red,1,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",50,6,6,6,12567,blue,0,6,1,js-scroll-button-response,546,0,6,270,55           55           50           55           50           65,blueblueblueredblueblue,1  1  1  0  1  1
3861270,Button0Red,1,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",50,6,6,6,12307.9999999995,blue,1,6,1,js-scroll-button-response,548,1,6,271,50           50           55           65           50           55,redredblueblueredblue,0  0  1  1  0  1
3861270,Button0Red,1,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",50,6,6,6,32580,red,1,6,0,js-scroll-button-response,550,0,6,272,65           55           65           55           50           55,blueredredredredblue,1  0  0  0  0  1
3861270,Button0Red,1,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",50,6,6,6,12220.9999999995,red,1,6,0,js-scroll-button-response,552,0,6,273,65  50  50  50  50  50,redblueblueredredred,0  1  1  0  0  0
3861270,Button0Red,1,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",50,6,6,6,12042,blue,1,6,1,js-scroll-button-response,554,1,6,274,50           55           50           55           65           55,blueredredredblueblue,1  0  0  0  1  1
3861270,Button0Red,1,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",50,6,6,6,12042.0000000005,red,0,6,0,js-scroll-button-response,556,1,6,275,55           55           65           55           65           55,blueblueredblueredblue,1  1  0  1  0  1
3861270,Button0Red,1,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",50,6,6,6,14785,blue,0,6,1,js-scroll-button-response,558,0,6,276,50           55           55           55           55           55,redredblueredbluered,0  0  1  0  1  0
3861270,Button0Red,1,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",50,6,6,6,12956.9999999991,red,0,6,0,js-scroll-button-response,560,1,6,277,50           50           65           55           55           55,blueblueredredredred,1  1  0  0  0  0
3861270,Button0Red,1,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",50,6,6,6,12471,blue,0,6,1,js-scroll-button-response,562,0,6,278,55           50           65           65           50           65,blueredbluebluebluered,1  0  1  1  1  0
3861270,Button0Red,1,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",50,6,6,6,12922,red,1,6,0,js-scroll-button-response,564,0,6,279,55           50           50           65           55           50,redredredblueredred,0  0  0  1  0  0
3861270,Button0Red,1,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",50,6,6,6,12570,blue,0,6,1,js-scroll-button-response,566,0,6,280,65           55           50           55           50           55,redblueblueredblueblue,0  1  1  0  1  1
3861270,Button0Red,1,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",50,6,6,6,13258,red,0,6,0,js-scroll-button-response,568,1,6,281,55           65           65           55           50           50,redredblueredredblue,0  0  1  0  0  1
3861270,Button0Red,1,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",50,6,6,6,12610,blue,0,6,1,js-scroll-button-response,570,0,6,282,65           65           50           50           55           65,redblueblueredredred,0  1  1  0  0  0
3861270,Button0Red,1,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",50,6,6,6,14190,red,0,6,0,js-scroll-button-response,572,1,6,283,65           50           55           50           55           50,redblueredblueblueblue,0  1  0  1  1  1
3861270,Button0Red,1,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",50,6,6,6,12326.9999999991,blue,1,6,1,js-scroll-button-response,574,1,6,284,55           55           65           55           50           65,redblueblueblueredblue,0  1  1  1  0  1
3861270,Button0Red,1,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",50,6,6,6,12490,blue,0,6,1,js-scroll-button-response,576,0,6,285,65           50           65           55           65           65,blueblueredblueblueblue,1  1  0  1  1  1
3861270,Button0Red,1,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",50,6,6,6,14677,red,0,6,0,js-scroll-button-response,578,1,6,286,65  65  50  50  65  65,redblueblueredredred,0  1  1  0  0  0
3861270,Button0Red,1,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",50,6,6,6,16150,red,0,6,0,js-scroll-button-response,580,1,6,287,55           50           65           65           50           55,blueblueredbluebluered,1  1  0  1  1  0
3861270,Button0Red,1,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",50,6,6,6,12125,blue,0,6,1,js-scroll-button-response,582,0,6,288,50           65           65           65           55           55,blueredredblueredred,1  0  0  1  0  0
3861270,Button0Red,1,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",50,6,6,6,15574,red,1,6,0,js-scroll-button-response,584,0,6,289,55           65           55           65           55           65,redredblueblueredblue,0  0  1  1  0  1
3861270,Button0Red,1,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",50,6,6,6,12326,blue,1,6,1,js-scroll-button-response,586,1,6,290,50           50           50           55           50           65,blueredredredblueblue,1  0  0  0  1  1
3861270,Button0Red,1,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",50,6,6,6,12211,blue,1,6,1,js-scroll-button-response,588,1,6,291,65           65           65           65           55           50,blueblueblueblueblueblue,1  1  1  1  1  1
3861270,Button0Red,1,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",50,6,6,6,12350,red,0,6,0,js-scroll-button-response,590,1,6,292,55           55           50           55           65           55,redblueblueblueredred,0  1  1  1  0  0
3861270,Button0Red,1,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",50,6,6,6,12494,red,0,6,0,js-scroll-button-response,592,1,6,293,65  50  50  65  50  50,redblueblueredblueblue,0  1  1  0  1  1
3861270,Button0Red,1,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",50,6,6,6,12900,blue,0,6,1,js-scroll-button-response,594,0,6,294,50           50           55           55           55           65,blueredblueredbluered,1  0  1  0  1  0
3861270,Button0Red,1,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",50,6,6,6,13234,red,0,6,0,js-scroll-button-response,596,1,6,295,55           65           55           50           50           50,redredredblueblueblue,0  0  0  1  1  1
3861270,Button0Red,1,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",50,6,6,6,13549,blue,0,6,1,js-scroll-button-response,598,0,6,296,65           65           65           65           55           65,bluebluebluebluebluered,1  1  1  1  1  0
3861270,Button0Red,1,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",50,6,6,6,21337,blue,1,6,1,js-scroll-button-response,600,1,6,297,55           65           55           65           65           65,blueblueredblueredblue,1  1  0  1  0  1
3861270,Button0Red,1,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",50,6,6,6,14155,red,1,6,0,js-scroll-button-response,602,0,6,298,55           50           50           50           65           65,blueredredredredblue,1  0  0  0  0  1
3861270,Button0Red,1,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",50,6,6,6,12763,blue,1,6,1,js-scroll-button-response,604,1,6,299,50           55           55           50           65           65,redblueblueblueblueblue,0  1  1  1  1  1
3861270,Button0Red,1,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",50,6,6,6,13384,red,0,6,0,js-scroll-button-response,606,1,6,300,65           55           50           50           55           55,redredblueredredred,0  0  1  0  0  0
3861271,Button0Blue,0,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",50,6,6,6,37477.0750002936,red,1,6,1,js-scroll-button-response,3,1,1,1,65           55           50           65           55           55,redredblueredblueblue,1  1  0  1  0  0
3861271,Button0Blue,0,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",50,6,6,6,7486.23500019312,blue,0,6,0,js-scroll-button-response,5,1,1,2,55           55           55           55           50           50,blueredblueredbluered,0  1  0  1  0  1
3861271,Button0Blue,0,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",50,6,6,6,11181.760000065,blue,0,6,0,js-scroll-button-response,7,1,1,3,65           50           55           50           50           50,blueredredredredblue,0  1  1  1  1  0
3861271,Button0Blue,0,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",50,6,6,6,4357.73499961942,red,1,6,1,js-scroll-button-response,9,1,1,4,50           55           65           65           65           55,blueredredredredred,0  1  1  1  1  1
3861271,Button0Blue,0,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",50,6,6,6,4886.06499973685,blue,0,6,0,js-scroll-button-response,11,1,1,5,50  50  65  50  65  65,blueblueblueredblueblue,0  0  0  1  0  0
3861271,Button0Blue,0,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",50,6,6,6,4078.66499945521,red,1,6,1,js-scroll-button-response,13,1,1,6,65           50           50           65           55           65,redblueblueredbluered,1  0  0  1  0  1
3861271,Button0Blue,0,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",50,6,6,6,3406.05499967933,blue,0,6,0,js-scroll-button-response,15,1,1,7,55           55           50           50           65           50,blueblueredredbluered,0  0  1  1  0  1
3861271,Button0Blue,0,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",50,6,6,6,4270.42500022799,red,1,6,1,js-scroll-button-response,17,1,1,8,50           65           50           55           50           55,blueredblueredredblue,0  1  0  1  1  0
3861271,Button0Blue,0,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",50,6,6,6,4852.66000032425,blue,0,6,0,js-scroll-button-response,19,1,1,9,55           55           50           65           65           55,redredredblueblueblue,1  1  1  0  0  0
3861271,Button0Blue,0,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",50,6,6,6,5445.89999970049,red,0,6,1,js-scroll-button-response,21,0,1,10,65           55           55           50           65           50,redredredredbluered,1  1  1  1  0  1
3861271,Button0Blue,0,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",50,6,6,6,15662.0199996978,red,0,6,1,js-scroll-button-response,23,0,1,11,55           50           65           55           65           50,blueredblueblueredblue,0  1  0  0  1  0
3861271,Button0Blue,0,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",50,6,6,6,5805.35000003874,blue,1,6,0,js-scroll-button-response,25,0,1,12,65           65           65           50           55           65,blueredblueblueredblue,0  1  0  0  1  0
3861271,Button0Blue,0,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",50,6,6,6,5022.00499922037,red,1,6,1,js-scroll-button-response,27,1,1,13,50           55           65           65           55           65,redredredredredred,1  1  1  1  1  1
3861271,Button0Blue,0,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",50,6,6,6,5110.44999957085,blue,0,6,0,js-scroll-button-response,29,1,1,14,65  50  50  65  65  65,blueblueredblueblueblue,0  0  1  0  0  0
3861271,Button0Blue,0,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",50,6,6,6,4958.24499987066,blue,0,6,0,js-scroll-button-response,31,1,1,15,55           55           50           50           50           65,redblueredblueredblue,1  0  1  0  1  0
3861271,Button0Blue,0,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",50,6,6,6,5518.10999959707,red,1,6,1,js-scroll-button-response,33,1,1,16,55           55           65           55           55           55,redredredredblueblue,1  1  1  1  0  0
3861271,Button0Blue,0,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",50,6,6,6,4214.43499997258,blue,0,6,0,js-scroll-button-response,35,1,1,17,65           50           55           55           50           65,blueblueblueblueredred,0  0  0  0  1  1
3861271,Button0Blue,0,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",50,6,6,6,7629.18500043452,red,0,6,1,js-scroll-button-response,37,0,1,18,65           50           55           50           55           65,redredredblueredblue,1  1  1  0  1  0
3861271,Button0Blue,0,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",50,6,6,6,3958.1749998033,red,1,6,1,js-scroll-button-response,39,1,1,19,65           65           50           55           50           65,redblueredblueredred,1  0  1  0  1  1
3861271,Button0Blue,0,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",50,6,6,6,5317.20000039786,blue,1,6,0,js-scroll-button-response,41,0,1,20,65           65           65           65           55           50,blueredredblueblueblue,0  1  1  0  0  0
3861271,Button0Blue,0,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",50,6,6,6,5374.84000064433,red,0,6,1,js-scroll-button-response,43,0,1,21,50           55           55           55           65           55,redredbluebluebluered,1  1  0  0  0  1
3861271,Button0Blue,0,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",50,6,6,6,5141.25500060618,blue,1,6,0,js-scroll-button-response,45,0,1,22,55           55           65           55           50           50,redblueredredredblue,1  0  1  1  1  0
3861271,Button0Blue,0,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",50,6,6,6,4878.20999976248,red,0,6,1,js-scroll-button-response,47,0,1,23,65           55           50           50           55           50,blueblueblueblueredblue,0  0  0  0  1  0
3861271,Button0Blue,0,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",50,6,6,6,5582.17500057071,blue,1,6,0,js-scroll-button-response,49,0,1,24,50           65           50           55           50           55,blueblueredblueblueblue,0  0  1  0  0  0
3861271,Button0Blue,0,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",50,6,6,6,6789.88999966532,blue,1,6,0,js-scroll-button-response,51,0,1,25,55           55           55           55           55           55,blueblueredblueredred,0  0  1  0  1  1
3861271,Button0Blue,0,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",50,6,6,6,5677.76500061154,red,0,6,1,js-scroll-button-response,53,0,1,26,50           50           50           50           55           55,redredredredblueblue,1  1  1  1  0  0
3861271,Button0Blue,0,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",50,6,6,6,4588.26499991119,blue,0,6,0,js-scroll-button-response,55,1,1,27,50           50           55           65           55           55,blueredredbluebluered,0  1  1  0  0  1
3861271,Button0Blue,0,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",50,6,6,6,5500.49500074238,red,1,6,1,js-scroll-button-response,57,1,1,28,50  50  65  65  50  50,blueredredredredred,0  1  1  1  1  1
3861271,Button0Blue,0,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",50,6,6,6,4942.14499928057,blue,1,6,0,js-scroll-button-response,59,0,1,29,55           50           50           55           65           65,blueredblueredbluered,0  1  0  1  0  1
3861271,Button0Blue,0,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",50,6,6,6,13309.1299999505,red,1,6,1,js-scroll-button-response,61,1,1,30,65           55           50           50           50           65,blueredblueredblueblue,0  1  0  1  0  0
3861271,Button0Blue,0,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",50,6,6,6,4422.34499938786,red,1,6,1,js-scroll-button-response,63,1,1,31,65           55           65           55           55           55,redblueredblueredred,1  0  1  0  1  1
3861271,Button0Blue,0,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",50,6,6,6,4765.61500038952,blue,1,6,0,js-scroll-button-response,65,0,1,32,65           55           65           65           55           50,blueredredblueblueblue,0  1  1  0  0  0
3861271,Button0Blue,0,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",50,6,6,6,4950.13500005007,blue,1,6,0,js-scroll-button-response,67,0,1,33,65           50           65           55           55           50,blueblueredblueblueblue,0  0  1  0  0  0
3861271,Button0Blue,0,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",50,6,6,6,7366.55499972403,red,1,6,1,js-scroll-button-response,69,1,1,34,50           50           55           65           55           65,blueblueredblueredred,0  0  1  0  1  1
3861271,Button0Blue,0,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",50,6,6,6,4861.8600005284,red,1,6,1,js-scroll-button-response,71,1,1,35,55           65           55           65           65           65,blueredredredredred,0  1  1  1  1  1
3861271,Button0Blue,0,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",50,6,6,6,4230.45499995351,blue,0,6,0,js-scroll-button-response,73,1,1,36,50           50           65           50           50           55,blueblueblueredredblue,0  0  0  1  1  0
3861271,Button0Blue,0,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",50,6,6,6,3406.02499991655,red,1,6,1,js-scroll-button-response,75,1,1,37,55           50           65           55           65           50,redblueredredredblue,1  0  1  1  1  0
3861271,Button0Blue,0,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",50,6,6,6,3421.30499985069,blue,1,6,0,js-scroll-button-response,77,0,1,38,55           55           65           55           65           65,redredredredredred,1  1  1  1  1  1
3861271,Button0Blue,0,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",50,6,6,6,4669.88999955356,blue,0,6,0,js-scroll-button-response,79,1,1,39,55           55           50           55           50           65,redredredredredblue,1  1  1  1  1  0
3861271,Button0Blue,0,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",50,6,6,6,3605.92500027269,red,0,6,1,js-scroll-button-response,81,0,1,40,65           55           50           50           50           50,blueredredbluebluered,0  1  1  0  0  1
3861271,Button0Blue,0,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",50,6,6,6,5517.30000041425,blue,0,6,0,js-scroll-button-response,83,1,1,41,55           65           65           50           55           55,redblueblueredblueblue,1  0  0  1  0  0
3861271,Button0Blue,0,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",50,6,6,6,6286.06500010937,red,0,6,1,js-scroll-button-response,85,0,1,42,50           55           55           55           50           65,redblueblueredredblue,1  0  0  1  1  0
3861271,Button0Blue,0,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",50,6,6,6,3494.23999991268,blue,1,6,0,js-scroll-button-response,87,0,1,43,55           50           55           55           50           55,redblueredbluebluered,1  0  1  0  0  1
3861271,Button0Blue,0,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",50,6,6,6,11014.3950004131,red,1,6,1,js-scroll-button-response,89,1,1,44,65           50           55           55           65           50,redbluebluebluebluered,1  0  0  0  0  1
3861271,Button0Blue,0,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",50,6,6,6,4045.93500029296,red,1,6,1,js-scroll-button-response,91,1,1,45,50           50           65           65           50           55,blueblueblueredblueblue,0  0  0  1  0  0
3861271,Button0Blue,0,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",50,6,6,6,3789.90500047803,blue,1,6,0,js-scroll-button-response,93,0,1,46,65           65           65           55           55           65,blueredblueblueredred,0  1  0  0  1  1
3861271,Button0Blue,0,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",50,6,6,6,3470.39999999106,red,0,6,1,js-scroll-button-response,95,0,1,47,50           55           55           65           50           65,redredredredblueblue,1  1  1  1  0  0
3861271,Button0Blue,0,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",50,6,6,6,3510.114999488,blue,1,6,0,js-scroll-button-response,97,0,1,48,65           65           65           65           50           55,blueredblueblueredblue,0  1  0  0  1  0
3861271,Button0Blue,0,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",50,6,6,6,3045.53500004113,blue,1,6,0,js-scroll-button-response,99,0,1,49,55           65           55           65           55           50,blueblueredblueblueblue,0  0  1  0  0  0
3861271,Button0Blue,0,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",50,6,6,6,2670.15000060201,red,0,6,1,js-scroll-button-response,101,0,1,50,55           50           55           55           65           65,blueblueredredblueblue,0  0  1  1  0  0
3861271,Button0Blue,0,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",50,6,6,6,6669.26000081003,red,1,6,1,js-scroll-button-response,104,1,2,51,55           55           65           65           50           50,redredredredredblue,1  1  1  1  1  0
3861271,Button0Blue,0,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",50,6,6,6,3238.65499999374,blue,0,6,0,js-scroll-button-response,106,1,2,52,65  50  65  65  50  65,blueredblueblueredblue,0  1  0  0  1  0
3861271,Button0Blue,0,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",50,6,6,6,4006.50000013411,red,1,6,1,js-scroll-button-response,108,1,2,53,65           65           55           65           50           55,redblueredredbluered,1  0  1  1  0  1
3861271,Button0Blue,0,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",50,6,6,6,3669.96499989182,blue,0,6,0,js-scroll-button-response,110,1,2,54,50           55           50           65           65           55,blueredredblueredblue,0  1  1  0  1  0
3861271,Button0Blue,0,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",50,6,6,6,4358.30500070006,blue,0,6,0,js-scroll-button-response,112,1,2,55,55           55           65           50           50           50,blueblueblueredblueblue,0  0  0  1  0  0
3861271,Button0Blue,0,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",50,6,6,6,3790.21000023931,red,0,6,1,js-scroll-button-response,114,0,2,56,65           50           55           55           55           50,blueredblueredredblue,0  1  0  1  1  0
3861271,Button0Blue,0,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",50,6,6,6,3933.84000007063,red,1,6,1,js-scroll-button-response,116,1,2,57,55           55           50           55           50           65,blueredredredbluered,0  1  1  1  0  1
3861271,Button0Blue,0,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",50,6,6,6,4326.524999924,blue,0,6,0,js-scroll-button-response,118,1,2,58,65           55           50           55           50           65,blueredredblueredblue,0  1  1  0  1  0
3861271,Button0Blue,0,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",50,6,6,6,4349.90999940783,red,1,6,1,js-scroll-button-response,120,1,2,59,50           50           65           65           65           55,redredredredredblue,1  1  1  1  1  0
3861271,Button0Blue,0,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",50,6,6,6,4741.51500035077,blue,0,6,0,js-scroll-button-response,122,1,2,60,55           55           65           65           50           65,redredblueredredblue,1  1  0  1  1  0
3861271,Button0Blue,0,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",50,6,6,6,4294.11499947309,red,1,6,1,js-scroll-button-response,124,1,2,61,50           50           65           50           55           50,blueredredredblueblue,0  1  1  1  0  0
3861271,Button0Blue,0,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",50,6,6,6,4062.21500039101,blue,0,6,0,js-scroll-button-response,126,1,2,62,65           55           65           50           55           65,redblueblueblueredblue,1  0  0  0  1  0
3861271,Button0Blue,0,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",50,6,6,6,3101.68499965221,red,0,6,1,js-scroll-button-response,128,0,2,63,55           50           50           50           55           65,blueredblueblueredblue,0  1  0  0  1  0
3861271,Button0Blue,0,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",50,6,6,6,4933.96500032395,blue,0,6,0,js-scroll-button-response,130,1,2,64,50           65           50           65           55           50,redredblueblueredblue,1  1  0  0  1  0
3861271,Button0Blue,0,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",50,6,6,6,3118.07499919087,blue,0,6,0,js-scroll-button-response,132,1,2,65,55           50           50           50           65           65,redblueredblueblueblue,1  0  1  0  0  0
