ParticipantPrivateID,randomiser_475f,ResponseButtonOrder,Sources,Trials_perBlock_,Blocks,MinimumSamples,MaximumSamples,RT,Stimulus,NoOfStimuli,CorrectResponse,TrialType,TrialIndex,Block,TrialNumber,Sample_Reliability,Sample_Color,Sample_NumColor,SliderResponse,PosteriorBlue
14783424,Button0Blue,0,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",40,7,6,6,4278.5,red,6,1,js-scroll-button-response-revised,324,4,1,50           50           50           55           55           50,blueredredblueredblue,0  1  1  0  1  0,50,50
14783424,Button0Blue,0,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",40,7,6,6,4773.60000002384,red,6,1,js-scroll-button-response-revised,327,5,1,55           50           55           65           65           50,redblueblueredredred,1  0  0  1  1  1,70,22.4770642201835
14783424,Button0Blue,0,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",40,7,6,6,3915.10000002384,blue,6,0,js-scroll-button-response-revised,329,5,1,55           50           50           50           55           55,blueredblueredbluered,0  1  0  1  0  1,50,55
14783424,Button0Blue,0,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",40,7,6,6,3387.30000007153,blue,6,0,js-scroll-button-response-revised,331,5,1,50  65  50  50  65  50,blueblueredblueredblue,0  0  1  0  1  0,50,50
14783424,Button0Blue,0,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",40,7,6,6,3536.30000007153,red,6,1,js-scroll-button-response-revised,333,5,1,50           50           50           65           65           55,redblueblueredredred,1  0  0  1  1  1,60,19.1739130434783
14783424,Button0Blue,0,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",40,7,6,6,3377.89999997616,blue,6,0,js-scroll-button-response-revised,335,5,1,65           65           55           55           55           65,blueredbluebluebluered,0  1  0  0  0  1,50,49.5743322336916
14783424,Button0Blue,0,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",40,7,6,6,3592.09999990463,blue,6,0,js-scroll-button-response-revised,337,5,1,65           55           50           55           65           65,redredredredbluered,1  1  1  1  0  1,50,26.4953271028037
14783424,Button0Blue,0,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",40,7,6,6,4034.19999992847,red,6,1,js-scroll-button-response-revised,339,5,1,50           55           55           55           65           55,blueblueblueblueredblue,0  0  0  0  1  0,40,54.5782298434338
14783424,Button0Blue,0,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",40,7,6,6,3522.10000002384,red,6,1,js-scroll-button-response-revised,341,5,1,65           50           55           50           55           65,blueblueredblueblueblue,0  0  1  0  0  0,30,77.5229357798165
14783424,Button0Blue,0,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",40,7,6,6,3834.60000002384,blue,6,0,js-scroll-button-response-revised,343,5,1,55           50           65           50           50           55,redredredredbluered,1  1  1  1  0  1,69,26.4953271028037
14783424,Button0Blue,0,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",40,7,6,6,3662.90000009537,red,6,1,js-scroll-button-response-revised,345,5,1,50           55           65           65           50           55,redredredredblueblue,1  1  1  1  0  0,30,22.4770642201835
14783424,Button0Blue,0,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",40,7,6,6,3914.60000002384,red,6,1,js-scroll-button-response-revised,347,5,1,65  50  65  65  65  65,blueredredblueredblue,0  1  1  0  1  0,50,65
14783424,Button0Blue,0,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",40,7,6,6,3598.70000004768,red,6,1,js-scroll-button-response-revised,349,5,1,50           65           65           55           55           65,redblueredblueblueblue,1  0  1  0  0  0,29,73.5046728971963
14783424,Button0Blue,0,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",40,7,6,6,4702.79999995232,blue,6,0,js-scroll-button-response-revised,351,5,1,65           50           55           50           55           65,blueblueredredbluered,0  0  1  1  0  1,60,50
14783424,Button0Blue,0,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",40,7,6,6,8638.39999997616,blue,6,0,js-scroll-button-response-revised,353,5,1,65           55           55           65           65           65,blueblueredblueblueblue,0  0  1  0  0  0,30,92.245332988825
14783424,Button0Blue,0,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",40,7,6,6,4163.30000007153,red,6,1,js-scroll-button-response-revised,355,5,1,65  65  65  65  50  50,redredredredbluered,1  1  1  1  0  1,80,7.75466701117499
14783424,Button0Blue,0,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",40,7,6,6,4032,red,6,1,js-scroll-button-response-revised,357,5,1,65           50           65           50           55           65,redblueredblueblueblue,1  0  1  0  0  0,31,39.6907216494845
14783424,Button0Blue,0,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",40,7,6,6,3558.5,blue,6,0,js-scroll-button-response-revised,359,5,1,50           55           65           55           55           50,blueredredredbluered,0  1  1  1  0  1,60,30.5825242718447
14783424,Button0Blue,0,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",40,7,6,6,3703.80000007153,blue,6,0,js-scroll-button-response-revised,361,5,1,65           65           55           50           55           50,blueblueredredblueblue,0  0  1  1  0  0,50,77.5229357798165
14783424,Button0Blue,0,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",40,7,6,6,4432.70000004768,red,6,1,js-scroll-button-response-revised,363,5,1,55           50           55           65           65           65,blueblueredredredred,0  0  1  1  1  1,51,13.503937007874
14783424,Button0Blue,0,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",40,7,6,6,4033.79999995232,blue,6,0,js-scroll-button-response-revised,365,5,1,50  50  65  65  50  50,blueredblueredredblue,0  1  0  1  1  0,50,50
14783424,Button0Blue,0,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",40,7,6,6,3974.10000002384,blue,6,0,js-scroll-button-response-revised,367,5,1,50           50           55           65           65           55,blueredbluebluebluered,0  1  0  0  0  1,50,77.5229357798165
14783424,Button0Blue,0,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",40,7,6,6,3424.09999990463,red,6,1,js-scroll-button-response-revised,369,5,1,65           50           55           50           50           65,redredblueblueblueblue,1  1  0  0  0  0,40,55
14783424,Button0Blue,0,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",40,7,6,6,4029.89999997616,blue,6,0,js-scroll-button-response-revised,371,5,1,55           50           65           50           50           65,blueredblueredblueblue,0  1  0  1  0  0,51,80.8260869565217
14783424,Button0Blue,0,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",40,7,6,6,3759,red,6,1,js-scroll-button-response-revised,373,5,1,50  65  50  50  50  50,blueblueredredbluered,0  0  1  1  0  1,51,65
14783424,Button0Blue,0,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",40,7,6,6,3934.30000007153,red,6,1,js-scroll-button-response-revised,375,5,1,55           55           65           50           65           55,blueredredblueblueblue,0  1  1  0  0  0,50,55
14783424,Button0Blue,0,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",40,7,6,6,4170.70000004768,red,6,1,js-scroll-button-response-revised,377,5,1,65           55           50           50           55           50,redblueblueredredred,1  0  0  1  1  1,50,35
14783424,Button0Blue,0,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",40,7,6,6,4926.29999995232,blue,6,0,js-scroll-button-response-revised,379,5,1,55           55           50           55           65           65,redredredredblueblue,1  1  1  1  0  0,40,65.3863708735803
14783424,Button0Blue,0,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",40,7,6,6,5256.5,blue,6,0,js-scroll-button-response-revised,381,5,1,55           50           50           55           55           65,redblueredredblueblue,1  0  1  1  0  0,50,60.3092783505155
14783424,Button0Blue,0,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",40,7,6,6,4232.70000004768,red,6,1,js-scroll-button-response-revised,383,5,1,65  50  50  50  65  65,redblueredredredred,1  0  1  1  1  1,50,13.503937007874
14783424,Button0Blue,0,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",40,7,6,6,4410.60000002384,red,6,1,js-scroll-button-response-revised,385,5,1,55           50           50           55           55           50,blueredblueredbluered,0  1  0  1  0  1,51,55
14783424,Button0Blue,0,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",40,7,6,6,3722.70000004768,red,6,1,js-scroll-button-response-revised,387,5,1,55           65           55           55           55           55,blueblueredbluebluered,0  0  1  0  0  1,50,69.4174757281553
14783424,Button0Blue,0,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",40,7,6,6,4498.60000002384,blue,6,0,js-scroll-button-response-revised,389,5,1,65           65           50           55           55           65,blueblueblueredbluered,0  0  0  1  0  1,50,65
14783424,Button0Blue,0,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",40,7,6,6,76752.3999999762,blue,6,0,js-scroll-button-response-revised,391,5,1,55           50           55           55           50           55,blueredredredredblue,0  1  1  1  1  0,59,50
14783424,Button0Blue,0,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",40,7,6,6,4402.40000009537,blue,6,0,js-scroll-button-response-revised,393,5,1,65           55           65           55           65           65,blueblueblueblueredblue,0  0  0  0  1  0,20,83.7455975100336
14783424,Button0Blue,0,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",40,7,6,6,3887,blue,6,0,js-scroll-button-response-revised,395,5,1,65           50           55           65           55           50,blueredredredredred,0  1  1  1  1  1,69,40.0990099009901
14783424,Button0Blue,0,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",40,7,6,6,3591.39999997616,blue,6,0,js-scroll-button-response-revised,397,5,1,50           65           50           50           65           55,blueredblueblueredred,0  1  0  0  1  1,70,19.1739130434783
14783424,Button0Blue,0,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",40,7,6,6,3494.39999997616,blue,6,0,js-scroll-button-response-revised,399,5,1,65           50           55           50           65           65,redredbluebluebluered,1  1  0  0  0  1,30,39.6907216494845
14783424,Button0Blue,0,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",40,7,6,6,3789.30000007153,red,6,1,js-scroll-button-response-revised,401,5,1,55           50           50           50           55           55,blueredblueredredred,0  1  0  1  1  1,70,45
14783424,Button0Blue,0,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",40,7,6,6,3416.29999995232,red,6,1,js-scroll-button-response-revised,403,5,1,55           65           55           55           50           50,redblueblueblueblueblue,1  0  0  0  0  0,80,69.4174757281553
14783424,Button0Blue,0,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",40,7,6,6,3736.5,red,6,1,js-scroll-button-response-revised,405,5,1,50           65           55           50           50           50,blueredredredblueblue,0  1  1  1  0  0,50,30.5825242718447
14783424,Button0Blue,0,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",40,7,6,6,4857.39999997616,red,6,1,js-scroll-button-response-revised,408,6,1,55           65           65           55           55           50,redblueblueredredred,1  0  0  1  1  1,40,65.3863708735803
14783424,Button0Blue,0,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",40,7,6,6,4050.79999995232,blue,6,0,js-scroll-button-response-revised,410,6,1,50           50           65           55           65           65,redblueblueblueredblue,1  0  0  0  1  0,51,69.4174757281553
14783424,Button0Blue,0,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",40,7,6,6,3973.90000009537,red,6,1,js-scroll-button-response-revised,412,6,1,50  50  65  50  65  65,redblueblueblueredred,1  0  0  0  1  1,59,35
14783424,Button0Blue,0,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",40,7,6,6,4622.80000007153,red,6,1,js-scroll-button-response-revised,414,6,1,50  65  65  50  50  65,redblueredredredred,1  0  1  1  1  1,70,35
14783424,Button0Blue,0,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",40,7,6,6,3581.89999997616,red,6,1,js-scroll-button-response-revised,416,6,1,65           65           65           55           50           50,redredredredredred,1  1  1  1  1  1,90,11.3267777207015
14783424,Button0Blue,0,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",40,7,6,6,3502.59999990463,blue,6,0,js-scroll-button-response-revised,418,6,1,50           55           65           55           65           65,redbluebluebluebluered,1  0  0  0  0  1,70,73.5046728971963
14783424,Button0Blue,0,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",40,7,6,6,32610.8999999762,blue,6,0,js-scroll-button-response-revised,420,6,1,55           50           50           65           55           65,blueblueredbluebluered,0  0  1  0  0  1,50,59.9009900990099
14783424,Button0Blue,0,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",40,7,6,6,3707.19999992847,blue,6,0,js-scroll-button-response-revised,422,6,1,50           55           65           50           65           55,redredblueblueblueblue,1  1  0  0  0  0,30,77.5229357798165
14783424,Button0Blue,0,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",40,7,6,6,3946.80000007153,blue,6,0,js-scroll-button-response-revised,424,6,1,65           50           55           50           55           65,blueredblueredblueblue,0  1  0  1  0  0,40,83.7455975100336
14783424,Button0Blue,0,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",40,7,6,6,5251.70000004768,blue,6,0,js-scroll-button-response-revised,426,6,1,55           55           65           65           65           65,blueredredblueblueblue,0  1  1  0  0  0,40,77.5229357798165
14783424,Button0Blue,0,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",40,7,6,6,3916,red,6,1,js-scroll-button-response-revised,428,6,1,65           55           65           55           65           55,redredredredblueblue,1  1  1  1  0  0,59,30.5825242718447
14783424,Button0Blue,0,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",40,7,6,6,3902.19999992847,blue,6,0,js-scroll-button-response-revised,430,6,1,55           50           65           55           55           65,redblueblueblueblueblue,1  0  0  0  0  0,59,80.8260869565217
14783424,Button0Blue,0,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",40,7,6,6,3952,blue,6,0,js-scroll-button-response-revised,432,6,1,50           50           50           50           55           65,redblueredblueblueblue,1  0  1  0  0  0,30,69.4174757281553
14783424,Button0Blue,0,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",40,7,6,6,3460.70000004768,red,6,1,js-scroll-button-response-revised,434,6,1,50           65           55           55           55           50,blueredredblueblueblue,0  1  1  0  0  0,29,39.6907216494845
14783424,Button0Blue,0,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",40,7,6,6,3550.29999995232,blue,6,0,js-scroll-button-response-revised,436,6,1,50  65  65  65  65  65,blueredredredblueblue,0  1  1  1  0  0,49,35
14783424,Button0Blue,0,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",40,7,6,6,6337.59999990463,red,6,1,js-scroll-button-response-revised,438,6,1,55           50           50           65           50           65,redredredblueblueblue,1  1  1  0  0  0,30,73.8349514563107
14783424,Button0Blue,0,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",40,7,6,6,4319.60000002384,red,6,1,js-scroll-button-response-revised,440,6,1,50           55           55           50           50           50,blueredredredredred,0  1  1  1  1  1,60,40.0990099009901
14783424,Button0Blue,0,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",40,7,6,6,58914.3999999762,blue,6,0,js-scroll-button-response-revised,442,6,1,55           50           50           50           55           55,redblueblueblueredred,1  0  0  0  1  1,55,35.3883495145631
14783424,Button0Blue,0,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",40,7,6,6,3327.90000009537,red,6,1,js-scroll-button-response-revised,444,6,1,50           50           50           50           50           55,redredredblueredred,1  1  1  0  1  1,50,45
14783424,Button0Blue,0,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",40,7,6,6,4008.5,red,6,1,js-scroll-button-response-revised,446,6,1,65           50           65           50           50           55,redredredredredblue,1  1  1  1  1  0,70,26.1650485436893
14783424,Button0Blue,0,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",40,7,6,6,3858,red,6,1,js-scroll-button-response-revised,448,6,1,50           55           50           50           50           50,redblueblueredblueblue,1  0  0  1  0  0,50,55
14783424,Button0Blue,0,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",40,7,6,6,3682,red,6,1,js-scroll-button-response-revised,450,6,1,55           65           65           50           50           65,redredredredredblue,1  1  1  1  1  0,60,30.5825242718447
14783424,Button0Blue,0,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",40,7,6,6,3492.5,blue,6,0,js-scroll-button-response-revised,452,6,1,65           55           50           65           50           50,blueredredblueblueblue,0  1  1  0  0  0,39,73.8349514563107
14783424,Button0Blue,0,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",40,7,6,6,3671.70000004768,red,6,1,js-scroll-button-response-revised,454,6,1,55           55           50           55           65           65,redredredredredred,1  1  1  1  1  1,71,13.7040589273383
14783424,Button0Blue,0,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",40,7,6,6,4518.80000007153,red,6,1,js-scroll-button-response-revised,456,6,1,50           55           55           50           65           50,blueblueredredbluered,0  0  1  1  0  1,50,65
14783424,Button0Blue,0,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",40,7,6,6,4778.70000004768,blue,6,0,js-scroll-button-response-revised,458,6,1,55           65           55           55           55           55,blueredblueredblueblue,0  1  0  1  0  0,43,49.5743322336916
14783424,Button0Blue,0,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",40,7,6,6,3676.89999997616,blue,6,0,js-scroll-button-response-revised,460,6,1,50           65           55           65           65           65,redblueredblueblueblue,1  0  1  0  0  0,29,90.6826359980244
14783424,Button0Blue,0,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",40,7,6,6,4327.59999990463,blue,6,0,js-scroll-button-response-revised,462,6,1,65           65           65           55           65           65,redredblueblueblueblue,1  1  0  0  0  0,30,69.4174757281553
14783424,Button0Blue,0,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",40,7,6,6,4598.60000002384,blue,6,0,js-scroll-button-response-revised,464,6,1,50           55           55           55           50           50,blueblueblueblueredred,0  0  0  0  1  1,30,64.6116504854369
14783424,Button0Blue,0,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",40,7,6,6,3862.5,blue,6,0,js-scroll-button-response-revised,466,6,1,55           65           55           55           50           55,blueblueredblueblueblue,0  0  1  0  0  0,49,73.5046728971963
14783424,Button0Blue,0,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",40,7,6,6,3710.69999992847,red,6,1,js-scroll-button-response-revised,468,6,1,55           65           65           50           55           65,blueblueredblueredblue,0  0  1  0  1  0,51,65
14783424,Button0Blue,0,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",40,7,6,6,50042.5,blue,6,0,js-scroll-button-response-revised,470,6,1,65           50           50           65           55           55,blueblueredredblueblue,0  0  1  1  0  0,30,59.9009900990099
14783424,Button0Blue,0,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",40,7,6,6,4013.79999995232,red,6,1,js-scroll-button-response-revised,472,6,1,65           55           55           50           50           55,redblueblueredredred,1  0  0  1  1  1,70,39.6907216494845
14783424,Button0Blue,0,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",40,7,6,6,3566.70000004768,blue,6,0,js-scroll-button-response-revised,474,6,1,55           55           50           50           55           65,blueblueredredredblue,0  0  1  1  1  0,50,69.4174757281553
14783424,Button0Blue,0,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",40,7,6,6,3680.79999995232,red,6,1,js-scroll-button-response-revised,476,6,1,50           50           65           55           65           50,blueredblueblueblueblue,0  1  0  0  0  0,30,80.8260869565217
14783424,Button0Blue,0,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",40,7,6,6,4009.80000007153,red,6,1,js-scroll-button-response-revised,478,6,1,55           55           50           50           65           50,redblueblueblueredblue,1  0  0  0  1  0,50,35
14783424,Button0Blue,0,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",40,7,6,6,3534.80000007153,blue,6,0,js-scroll-button-response-revised,480,6,1,65           50           65           50           50           55,redblueredblueredred,1  0  1  0  1  1,50,19.1739130434783
14783424,Button0Blue,0,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",40,7,6,6,3782.5,blue,6,0,js-scroll-button-response-revised,482,6,1,55           55           50           55           65           50,redblueblueredredblue,1  0  0  1  1  0,60,30.5825242718447
14783424,Button0Blue,0,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",40,7,6,6,3888.80000007153,red,6,1,js-scroll-button-response-revised,484,6,1,55           50           50           55           65           55,redblueblueredredred,1  0  0  1  1  1,59,22.7751495135232
14783424,Button0Blue,0,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",40,7,6,6,3437.89999997616,red,6,1,js-scroll-button-response-revised,486,6,1,50           55           55           65           65           50,redredredredredblue,1  1  1  1  1  0,72,16.2544024899664
14783424,Button0Blue,0,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",40,7,6,6,3677.70000004768,red,6,1,js-scroll-button-response-revised,489,7,1,55           55           55           65           55           50,redblueredredredblue,1  0  1  1  1  0,60,26.4953271028037
14783424,Button0Blue,0,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",40,7,6,6,3616.79999995232,blue,6,0,js-scroll-button-response-revised,491,7,1,50           65           55           55           65           50,blueredblueblueredred,0  1  0  0  1  1,59,30.2222448771536
14783424,Button0Blue,0,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",40,7,6,6,3881.5,blue,6,0,js-scroll-button-response-revised,493,7,1,50           55           55           50           55           65,blueblueredblueredblue,0  0  1  0  1  0,30,60.3092783505155
14783424,Button0Blue,0,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",40,7,6,6,4034.39999997616,red,6,1,js-scroll-button-response-revised,495,7,1,55           65           65           50           55           50,blueblueredredredred,0  0  1  1  1  1,60,50
14783424,Button0Blue,0,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",40,7,6,6,3104.59999990463,red,6,1,js-scroll-button-response-revised,497,7,1,65           55           50           55           65           65,blueredblueredredblue,0  1  0  1  1  0,50,55.4210526315789
14783424,Button0Blue,0,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",40,7,6,6,3471.60000002384,red,6,1,js-scroll-button-response-revised,499,7,1,50           65           65           55           65           65,redblueredredblueblue,1  0  1  1  0  0,40,73.8349514563107
14783424,Button0Blue,0,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",40,7,6,6,3498.10000002384,blue,6,0,js-scroll-button-response-revised,501,7,1,55           65           65           50           55           65,blueblueblueblueblueblue,0  0  0  0  0  0,10,90.5377699066821
14783424,Button0Blue,0,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",40,7,6,6,4138.10000002384,blue,6,0,js-scroll-button-response-revised,503,7,1,50           65           65           50           55           50,blueblueblueblueredblue,0  0  0  0  1  0,29,73.8349514563107
14783424,Button0Blue,0,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",40,7,6,6,3522.10000002384,red,6,1,js-scroll-button-response-revised,505,7,1,65           50           55           65           65           50,redredblueredredblue,1  1  0  1  1  0,60,16.0239531130553
14783424,Button0Blue,0,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",40,7,6,6,3671.39999997616,blue,6,0,js-scroll-button-response-revised,507,7,1,50  65  50  50  50  50,blueblueblueredblueblue,0  0  0  1  0  0,20,65
14783424,Button0Blue,0,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",40,7,6,6,3484.20000004768,red,6,1,js-scroll-button-response-revised,509,7,1,55           50           65           65           65           55,blueblueblueblueredblue,0  0  0  0  1  0,21,73.5046728971963
14783424,Button0Blue,0,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",40,7,6,6,3977.5,red,6,1,js-scroll-button-response-revised,511,7,1,65           65           65           50           65           55,redredredblueredred,1  1  1  0  1  1,79,6.43546369646792
14783424,Button0Blue,0,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",40,7,6,6,3621.5,blue,6,0,js-scroll-button-response-revised,513,7,1,65           65           65           65           55           55,blueredblueredredblue,0  1  0  1  1  0,50,50
14783424,Button0Blue,0,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",40,7,6,6,7722.5,red,6,1,js-scroll-button-response-revised,515,7,1,65           50           65           55           55           55,blueblueredredredblue,0  0  1  1  1  0,50,45
14783424,Button0Blue,0,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",40,7,6,6,4287.79999995232,red,6,1,js-scroll-button-response-revised,517,7,1,65           50           55           65           50           65,redredredredbluered,1  1  1  1  0  1,70,11.3267777207015
14783424,Button0Blue,0,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",40,7,6,6,3658.89999997616,blue,6,0,js-scroll-button-response-revised,519,7,1,65           55           50           55           65           50,blueblueredblueredblue,0  0  1  0  1  0,59,59.9009900990099
14783424,Button0Blue,0,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",40,7,6,6,4274.29999995232,blue,6,0,js-scroll-button-response-revised,521,7,1,50  50  65  50  65  50,blueblueredredredblue,0  0  1  1  1  0,50,22.4770642201835
14783424,Button0Blue,0,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",40,7,6,6,3918.20000004768,blue,6,0,js-scroll-button-response-revised,523,7,1,65  65  50  65  65  50,blueblueblueredblueblue,0  0  0  1  0  0,30,77.5229357798165
14783424,Button0Blue,0,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",40,7,6,6,3682.89999997616,blue,6,0,js-scroll-button-response-revised,525,7,1,65           55           50           65           50           65,redredredblueblueblue,1  1  1  0  0  0,21,60.3092783505155
14783424,Button0Blue,0,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",40,7,6,6,15248.6000000238,red,6,1,js-scroll-button-response-revised,527,7,1,55           65           50           50           50           55,blueblueblueredblueblue,0  0  0  1  0  0,29,73.5046728971963
14783424,Button0Blue,0,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",40,7,6,6,3355.89999997616,blue,6,0,js-scroll-button-response-revised,529,7,1,65           55           65           55           65           55,bluebluebluebluebluered,0  0  0  0  0  1,29,88.6732222792985
14783424,Button0Blue,0,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",40,7,6,6,3623.60000002384,blue,6,0,js-scroll-button-response-revised,531,7,1,55           65           65           65           65           50,blueblueredblueblueblue,0  0  1  0  0  0,10,80.8260869565217
