"","ParticipantPrivateID","randomiser_475f","ResponseButtonOrder","Sources","Trials_perBlock_","Blocks","MinimumSamples","MaximumSamples","RT","Stimulus","NoOfStimuli","CorrectResponse","TrialType","TrialIndex","Block","TrialNumber","proba_1","proba_2","proba_3","proba_4","proba_5","proba_6","Sample_Color","Sample_NumColor","SliderResponse","PosteriorBlue","color_1","color_2","color_3","color_4","color_5","color_6"
"2117",14794540,"Button0Red",1,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.60, ""Source4"": 0.65, ""Source5"": 0.70, ""Source6"": 0.75}",40,7,6,6,2834,"blue",6,1,"js-scroll-button-response-revised",318,4,1,60,65,55,60,70,50,"blueblueredbluebluered","1  1  0  1  1  0",56,88.8607594936709,"blue","blue","red","blue","blue","red"
"2118",14794540,"Button0Red",1,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.60, ""Source4"": 0.65, ""Source5"": 0.70, ""Source6"": 0.75}",40,7,6,6,2890.29999995232,"red",6,0,"js-scroll-button-response-revised",320,4,1,70,60,60,55,55,55,"blueredblueredredblue","1  0  1  0  0  1",50,65.625,"blue","red","blue","red","red","blue"
"2119",14794540,"Button0Red",1,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.60, ""Source4"": 0.65, ""Source5"": 0.70, ""Source6"": 0.75}",40,7,6,6,2675.40000009537,"red",6,0,"js-scroll-button-response-revised",322,4,1,55,55,55,75,75,55,"blueredredredredblue","1  0  0  0  0  1",47,10,"blue","red","red","red","red","blue"
"2120",14794540,"Button0Red",1,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.60, ""Source4"": 0.65, ""Source5"": 0.70, ""Source6"": 0.75}",40,7,6,6,2903.60000014305,"blue",6,1,"js-scroll-button-response-revised",324,4,1,65,50,75,55,60,50,"blueredblueblueredred","1  0  1  1  0  0",50,81.9484240687679,"blue","red","blue","blue","red","red"
"2121",14794540,"Button0Red",1,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.60, ""Source4"": 0.65, ""Source5"": 0.70, ""Source6"": 0.75}",40,7,6,6,4730.10000014305,"blue",6,1,"js-scroll-button-response-revised",327,5,1,60,50,75,55,50,65,"redblueblueblueredred","0  1  1  1  0  0",51,56.8265682656827,"red","blue","blue","blue","red","red"
"2122",14794540,"Button0Red",1,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.60, ""Source4"": 0.65, ""Source5"": 0.70, ""Source6"": 0.75}",40,7,6,6,3391.40000009537,"blue",6,1,"js-scroll-button-response-revised",329,5,1,60,65,70,50,50,75,"blueblueredblueblueblue","1  1  0  1  1  1",54,78.173719376392,"blue","blue","red","blue","blue","blue"
"2123",14794540,"Button0Red",1,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.60, ""Source4"": 0.65, ""Source5"": 0.70, ""Source6"": 0.75}",40,7,6,6,3379.79999995232,"blue",6,1,"js-scroll-button-response-revised",331,5,1,75,65,65,65,50,50,"blueredblueblueredblue","1  0  1  1  0  1",53,84.7826086956522,"blue","red","blue","blue","red","blue"
"2124",14794540,"Button0Red",1,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.60, ""Source4"": 0.65, ""Source5"": 0.70, ""Source6"": 0.75}",40,7,6,6,3177.19999980927,"red",6,0,"js-scroll-button-response-revised",333,5,1,55,65,70,50,50,75,"blueredredredredred","1  0  0  0  0  0",43,8.59375,"blue","red","red","red","red","red"
"2125",14794540,"Button0Red",1,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.60, ""Source4"": 0.65, ""Source5"": 0.70, ""Source6"": 0.75}",40,7,6,6,3554.19999980927,"blue",6,1,"js-scroll-button-response-revised",335,5,1,50,60,50,55,50,65,"redredredblueredblue","0  0  0  1  0  1",43,60.2105263157895,"red","red","red","blue","red","blue"
"2126",14794540,"Button0Red",1,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.60, ""Source4"": 0.65, ""Source5"": 0.70, ""Source6"": 0.75}",40,7,6,6,3097,"blue",6,1,"js-scroll-button-response-revised",337,5,1,75,55,50,50,50,75,"blueblueblueblueredblue","1  1  1  1  0  1",54,91.6666666666667,"blue","blue","blue","blue","red","blue"
"2127",14794540,"Button0Red",1,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.60, ""Source4"": 0.65, ""Source5"": 0.70, ""Source6"": 0.75}",40,7,6,6,146154.099999905,"red",6,0,"js-scroll-button-response-revised",339,5,1,60,60,65,70,60,60,"redredredredbluered","0  0  0  0  1  0",39,9.30232558139535,"red","red","red","red","blue","red"
"2128",14794540,"Button0Red",1,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.60, ""Source4"": 0.65, ""Source5"": 0.70, ""Source6"": 0.75}",40,7,6,6,3663,"blue",6,1,"js-scroll-button-response-revised",341,5,1,75,75,50,70,60,65,"redblueblueredredred","0  1  1  0  0  0",40,13.3333333333333,"red","blue","blue","red","red","red"
"2129",14794540,"Button0Red",1,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.60, ""Source4"": 0.65, ""Source5"": 0.70, ""Source6"": 0.75}",40,7,6,6,2788.89999985695,"red",6,0,"js-scroll-button-response-revised",343,5,1,70,60,65,50,70,50,"redredredblueredred","0  0  0  1  0  0",40,6.18556701030928,"red","red","red","blue","red","red"
"2130",14794540,"Button0Red",1,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.60, ""Source4"": 0.65, ""Source5"": 0.70, ""Source6"": 0.75}",40,7,6,6,3318,"red",6,0,"js-scroll-button-response-revised",345,5,1,75,50,60,70,70,65,"redblueblueredblueblue","0  1  1  0  1  1",54,48.1481481481481,"red","blue","blue","red","blue","blue"
"2131",14794540,"Button0Red",1,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.60, ""Source4"": 0.65, ""Source5"": 0.70, ""Source6"": 0.75}",40,7,6,6,2883.39999985695,"blue",6,1,"js-scroll-button-response-revised",347,5,1,60,50,60,70,65,75,"redblueblueblueredblue","0  1  1  1  0  1",53,79.0322580645161,"red","blue","blue","blue","red","blue"
"2132",14794540,"Button0Red",1,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.60, ""Source4"": 0.65, ""Source5"": 0.70, ""Source6"": 0.75}",40,7,6,6,2899.29999995232,"red",6,0,"js-scroll-button-response-revised",349,5,1,70,50,65,60,50,65,"redredredblueredblue","0  0  0  1  0  1",47,39.1304347826087,"red","red","red","blue","red","blue"
"2133",14794540,"Button0Red",1,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.60, ""Source4"": 0.65, ""Source5"": 0.70, ""Source6"": 0.75}",40,7,6,6,3222.09999990463,"red",6,0,"js-scroll-button-response-revised",351,5,1,70,65,50,55,60,70,"redblueblueredredred","0  1  1  0  0  0",42,15.6871508379888,"red","blue","blue","red","red","red"
"2134",14794540,"Button0Red",1,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.60, ""Source4"": 0.65, ""Source5"": 0.70, ""Source6"": 0.75}",40,7,6,6,3143.90000009537,"red",6,0,"js-scroll-button-response-revised",353,5,1,75,60,65,60,55,60,"redblueblueblueredblue","0  1  1  1  0  1",55,63.0916716596764,"red","blue","blue","blue","red","blue"
"2135",14794540,"Button0Red",1,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.60, ""Source4"": 0.65, ""Source5"": 0.70, ""Source6"": 0.75}",40,7,6,6,3117.59999990463,"red",6,0,"js-scroll-button-response-revised",355,5,1,50,70,60,55,65,75,"blueredblueredredred","1  0  1  0  0  0",42,8.62619808306709,"blue","red","blue","red","red","red"
"2136",14794540,"Button0Red",1,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.60, ""Source4"": 0.65, ""Source5"": 0.70, ""Source6"": 0.75}",40,7,6,6,13178,"blue",6,1,"js-scroll-button-response-revised",357,5,1,60,70,50,75,60,70,"redblueredblueredblue","0  1  0  1  0  1",50,87.8923766816144,"red","blue","red","blue","red","blue"
"2137",14794540,"Button0Red",1,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.60, ""Source4"": 0.65, ""Source5"": 0.70, ""Source6"": 0.75}",40,7,6,6,2975,"blue",6,1,"js-scroll-button-response-revised",359,5,1,75,50,55,50,75,70,"blueblueblueblueredblue","1  1  1  1  0  1",53,74.0384615384615,"blue","blue","blue","blue","red","blue"
"2138",14794540,"Button0Red",1,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.60, ""Source4"": 0.65, ""Source5"": 0.70, ""Source6"": 0.75}",40,7,6,6,3424.09999990463,"red",6,0,"js-scroll-button-response-revised",361,5,1,50,70,55,65,60,65,"redredredbluebluered","0  0  0  1  1  0",54,34.468085106383,"red","red","red","blue","blue","red"
"2139",14794540,"Button0Red",1,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.60, ""Source4"": 0.65, ""Source5"": 0.70, ""Source6"": 0.75}",40,7,6,6,3124.70000004768,"blue",6,1,"js-scroll-button-response-revised",363,5,1,75,50,75,75,65,55,"blueredblueredredblue","1  0  1  0  0  1",46,66.3793103448276,"blue","red","blue","red","red","blue"
"2140",14794540,"Button0Red",1,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.60, ""Source4"": 0.65, ""Source5"": 0.70, ""Source6"": 0.75}",40,7,6,6,7054,"red",6,0,"js-scroll-button-response-revised",365,5,1,60,50,75,65,55,75,"redblueredbluebluered","0  1  0  1  1  0",49,14.3935581278309,"red","blue","red","blue","blue","red"
"2141",14794540,"Button0Red",1,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.60, ""Source4"": 0.65, ""Source5"": 0.70, ""Source6"": 0.75}",40,7,6,6,2824.29999995232,"red",6,0,"js-scroll-button-response-revised",367,5,1,75,75,50,55,65,60,"redredblueblueredblue","0  0  1  1  0  1",43,9.88446726572529,"red","red","blue","blue","red","blue"
"2142",14794540,"Button0Red",1,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.60, ""Source4"": 0.65, ""Source5"": 0.70, ""Source6"": 0.75}",40,7,6,6,2539.60000014305,"red",6,0,"js-scroll-button-response-revised",369,5,1,70,70,75,65,70,50,"blueredredredredred","1  0  0  0  0  0",41,7.14285714285714,"blue","red","red","red","red","red"
"2143",14794540,"Button0Red",1,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.60, ""Source4"": 0.65, ""Source5"": 0.70, ""Source6"": 0.75}",40,7,6,6,2807.59999990463,"blue",6,1,"js-scroll-button-response-revised",371,5,1,50,60,75,70,75,50,"blueredblueblueblueblue","1  0  1  1  1  1",61,93.3333333333333,"blue","red","blue","blue","blue","blue"
"2144",14794540,"Button0Red",1,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.60, ""Source4"": 0.65, ""Source5"": 0.70, ""Source6"": 0.75}",40,7,6,6,3303.5,"blue",6,1,"js-scroll-button-response-revised",373,5,1,50,75,65,50,65,75,"redbluebluebluebluered","0  1  1  1  1  0",59,77.5229357798165,"red","blue","blue","blue","blue","red"
"2145",14794540,"Button0Red",1,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.60, ""Source4"": 0.65, ""Source5"": 0.70, ""Source6"": 0.75}",40,7,6,6,2619.69999980927,"red",6,0,"js-scroll-button-response-revised",375,5,1,55,65,55,70,75,55,"redredredredredred","0  0  0  0  0  0",34,4.04281277728483,"red","red","red","red","red","red"
"2146",14794540,"Button0Red",1,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.60, ""Source4"": 0.65, ""Source5"": 0.70, ""Source6"": 0.75}",40,7,6,6,2656.69999980927,"red",6,0,"js-scroll-button-response-revised",377,5,1,75,60,60,55,70,60,"redbluebluebluebluered","0  1  1  1  1  0",52,58.7786259541985,"red","blue","blue","blue","blue","red"
"2147",14794540,"Button0Red",1,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.60, ""Source4"": 0.65, ""Source5"": 0.70, ""Source6"": 0.75}",40,7,6,6,2695.39999985695,"red",6,0,"js-scroll-button-response-revised",379,5,1,65,65,60,65,55,50,"blueredblueblueredblue","1  0  1  1  0  1",50,69.5049504950495,"blue","red","blue","blue","red","blue"
"2148",14794540,"Button0Red",1,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.60, ""Source4"": 0.65, ""Source5"": 0.70, ""Source6"": 0.75}",40,7,6,6,2723.10000014305,"blue",6,1,"js-scroll-button-response-revised",381,5,1,70,60,65,60,65,70,"blueblueredredredblue","1  1  0  0  0  1",50,61.2187659357471,"blue","blue","red","red","red","blue"
"2149",14794540,"Button0Red",1,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.60, ""Source4"": 0.65, ""Source5"": 0.70, ""Source6"": 0.75}",40,7,6,6,2550.5,"red",6,0,"js-scroll-button-response-revised",383,5,1,60,70,55,50,75,70,"blueblueblueredredred","1  1  1  0  0  0",50,37.9310344827586,"blue","blue","blue","red","red","red"
"2150",14794540,"Button0Red",1,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.60, ""Source4"": 0.65, ""Source5"": 0.70, ""Source6"": 0.75}",40,7,6,6,2709.20000004768,"blue",6,1,"js-scroll-button-response-revised",385,5,1,70,55,60,75,75,55,"blueredredblueblueblue","1  0  0  1  1  1",52,93.3333333333333,"blue","red","red","blue","blue","blue"
"2151",14794540,"Button0Red",1,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.60, ""Source4"": 0.65, ""Source5"": 0.70, ""Source6"": 0.75}",40,7,6,6,2460.5,"blue",6,1,"js-scroll-button-response-revised",387,5,1,60,75,50,75,70,75,"blueblueredredredred","1  1  0  0  0  0",43,17.6470588235294,"blue","blue","red","red","red","red"
"2152",14794540,"Button0Red",1,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.60, ""Source4"": 0.65, ""Source5"": 0.70, ""Source6"": 0.75}",40,7,6,6,2564.39999985695,"blue",6,1,"js-scroll-button-response-revised",389,5,1,70,70,60,60,50,60,"redblueredredredblue","0  1  0  0  0  1",43,40,"red","blue","red","red","red","blue"
"2153",14794540,"Button0Red",1,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.60, ""Source4"": 0.65, ""Source5"": 0.70, ""Source6"": 0.75}",40,7,6,6,5737.30000019073,"red",6,0,"js-scroll-button-response-revised",391,5,1,70,65,55,55,50,75,"redredredredbluered","0  0  0  0  1  0",32,4.89721886336155,"red","red","red","red","blue","red"
"2154",14794540,"Button0Red",1,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.60, ""Source4"": 0.65, ""Source5"": 0.70, ""Source6"": 0.75}",40,7,6,6,2764.5,"red",6,0,"js-scroll-button-response-revised",393,5,1,50,75,55,70,65,75,"blueredredbluebluered","1  0  0  1  1  0",48,28.2608695652174,"blue","red","red","blue","blue","red"
"2155",14794540,"Button0Red",1,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.60, ""Source4"": 0.65, ""Source5"": 0.70, ""Source6"": 0.75}",40,7,6,6,2523.09999990463,"blue",6,1,"js-scroll-button-response-revised",395,5,1,65,55,55,60,65,70,"blueblueredblueredblue","1  1  0  1  0  1",53,77.7777777777778,"blue","blue","red","blue","red","blue"
"2156",14794540,"Button0Red",1,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.60, ""Source4"": 0.65, ""Source5"": 0.70, ""Source6"": 0.75}",40,7,6,6,2495.29999995232,"red",6,0,"js-scroll-button-response-revised",397,5,1,55,50,75,70,50,60,"redredredblueredblue","0  0  0  1  0  1",49,48.8372093023256,"red","red","red","blue","red","blue"
"2157",14794540,"Button0Red",1,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.60, ""Source4"": 0.65, ""Source5"": 0.70, ""Source6"": 0.75}",40,7,6,6,11084,"red",6,0,"js-scroll-button-response-revised",399,5,1,75,55,70,50,65,55,"redblueredredbluered","0  1  0  0  1  0",50,20.9677419354839,"red","blue","red","red","blue","red"
"2158",14794540,"Button0Red",1,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.60, ""Source4"": 0.65, ""Source5"": 0.70, ""Source6"": 0.75}",40,7,6,6,7508.5,"blue",6,1,"js-scroll-button-response-revised",401,5,1,55,55,75,65,75,70,"redredblueredbluered","0  0  1  0  1  0",49,58.1648936170213,"red","red","blue","red","blue","red"
"2159",14794540,"Button0Red",1,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.60, ""Source4"": 0.65, ""Source5"": 0.70, ""Source6"": 0.75}",40,7,6,6,2805.59999990463,"blue",6,1,"js-scroll-button-response-revised",403,5,1,55,60,75,50,75,65,"redredredredredred","0  0  0  0  0  0",35,3.16027088036117,"red","red","red","red","red","red"
"2160",14794540,"Button0Red",1,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.60, ""Source4"": 0.65, ""Source5"": 0.70, ""Source6"": 0.75}",40,7,6,6,2983.89999985695,"blue",6,1,"js-scroll-button-response-revised",405,5,1,65,70,50,65,65,50,"blueredredblueblueblue","1  0  0  1  1  1",52,73.298487544484,"blue","red","red","blue","blue","blue"
"2161",14794540,"Button0Red",1,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.60, ""Source4"": 0.65, ""Source5"": 0.70, ""Source6"": 0.75}",40,7,6,6,3712,"blue",6,1,"js-scroll-button-response-revised",408,6,1,75,50,60,70,75,65,"blueredredblueblueblue","1  0  0  1  1  1",59,96.2962962962963,"blue","red","red","blue","blue","blue"
"2162",14794540,"Button0Red",1,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.60, ""Source4"": 0.65, ""Source5"": 0.70, ""Source6"": 0.75}",40,7,6,6,2686.79999995232,"blue",6,1,"js-scroll-button-response-revised",410,6,1,75,65,70,70,50,60,"redredredblueredred","0  0  0  1  0  0",43,10.6870229007634,"red","red","red","blue","red","red"
"2163",14794540,"Button0Red",1,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.60, ""Source4"": 0.65, ""Source5"": 0.70, ""Source6"": 0.75}",40,7,6,6,3277.09999990463,"red",6,0,"js-scroll-button-response-revised",412,6,1,50,50,65,70,55,65,"blueblueredredredblue","1  1  0  0  0  1",45,25.9615384615385,"blue","blue","red","red","red","blue"
"2164",14794540,"Button0Red",1,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.60, ""Source4"": 0.65, ""Source5"": 0.70, ""Source6"": 0.75}",40,7,6,6,2453.60000014305,"red",6,0,"js-scroll-button-response-revised",414,6,1,65,55,65,65,70,50,"blueblueblueredredred","1  1  1  0  0  0",50,49.3103448275862,"blue","blue","blue","red","red","red"
"2165",14794540,"Button0Red",1,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.60, ""Source4"": 0.65, ""Source5"": 0.70, ""Source6"": 0.75}",40,7,6,6,2978.5,"red",6,0,"js-scroll-button-response-revised",416,6,1,55,55,75,55,50,60,"blueredblueredredred","1  0  1  0  0  0",47,62.0689655172414,"blue","red","blue","red","red","red"
"2166",14794540,"Button0Red",1,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.60, ""Source4"": 0.65, ""Source5"": 0.70, ""Source6"": 0.75}",40,7,6,6,2867.79999995232,"red",6,0,"js-scroll-button-response-revised",418,6,1,60,75,60,70,60,70,"redbluebluebluebluered","0  1  1  1  1  0",53,81.8181818181818,"red","blue","blue","blue","blue","red"
"2167",14794540,"Button0Red",1,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.60, ""Source4"": 0.65, ""Source5"": 0.70, ""Source6"": 0.75}",40,7,6,6,3151.70000004768,"blue",6,1,"js-scroll-button-response-revised",420,6,1,55,55,55,50,75,75,"blueblueredredbluered","1  1  0  0  1  0",50,55,"blue","blue","red","red","blue","red"
"2168",14794540,"Button0Red",1,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.60, ""Source4"": 0.65, ""Source5"": 0.70, ""Source6"": 0.75}",40,7,6,6,2544.10000014305,"blue",6,1,"js-scroll-button-response-revised",422,6,1,60,55,50,70,70,65,"blueblueblueredblueblue","1  1  1  0  1  1",59,77.2972972972973,"blue","blue","blue","red","blue","blue"
"2169",14794540,"Button0Red",1,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.60, ""Source4"": 0.65, ""Source5"": 0.70, ""Source6"": 0.75}",40,7,6,6,4853,"blue",6,1,"js-scroll-button-response-revised",424,6,1,75,75,75,75,65,55,"blueredblueblueredred","1  0  1  1  0  0",50,79.8591549295775,"blue","red","blue","blue","red","red"
"2170",14794540,"Button0Red",1,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.60, ""Source4"": 0.65, ""Source5"": 0.70, ""Source6"": 0.75}",40,7,6,6,3006.10000014305,"blue",6,1,"js-scroll-button-response-revised",426,6,1,65,55,65,55,70,60,"redblueblueblueblueblue","0  1  1  1  1  1",55,83.9444995044599,"red","blue","blue","blue","blue","blue"
"2171",14794540,"Button0Red",1,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.60, ""Source4"": 0.65, ""Source5"": 0.70, ""Source6"": 0.75}",40,7,6,6,2640.19999980927,"red",6,0,"js-scroll-button-response-revised",428,6,1,60,65,60,65,70,50,"blueblueblueblueredblue","1  1  1  1  0  1",60,76.882898062342,"blue","blue","blue","blue","red","blue"
"2172",14794540,"Button0Red",1,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.60, ""Source4"": 0.65, ""Source5"": 0.70, ""Source6"": 0.75}",40,7,6,6,7875,"red",6,0,"js-scroll-button-response-revised",430,6,1,70,65,65,60,55,65,"redblueredredblueblue","0  1  0  0  1  1",50,39.3397524071527,"red","blue","red","red","blue","blue"
"2173",14794540,"Button0Red",1,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.60, ""Source4"": 0.65, ""Source5"": 0.70, ""Source6"": 0.75}",40,7,6,6,2874.5,"red",6,0,"js-scroll-button-response-revised",432,6,1,65,55,55,55,50,50,"blueredredredblueblue","1  0  0  0  1  1",50,50.4256677663084,"blue","red","red","red","blue","blue"
"2174",14794540,"Button0Red",1,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.60, ""Source4"": 0.65, ""Source5"": 0.70, ""Source6"": 0.75}",40,7,6,6,2867.19999980927,"red",6,0,"js-scroll-button-response-revised",434,6,1,70,75,60,50,70,55,"redblueredbluebluered","0  1  0  1  1  0",49,62.0689655172414,"red","blue","red","blue","blue","red"
"2175",14794540,"Button0Red",1,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.60, ""Source4"": 0.65, ""Source5"": 0.70, ""Source6"": 0.75}",40,7,6,6,2930.30000019073,"blue",6,1,"js-scroll-button-response-revised",436,6,1,60,50,75,55,70,70,"redbluebluebluebluered","0  1  1  1  1  0",54,70.9677419354839,"red","blue","blue","blue","blue","red"
"2176",14794540,"Button0Red",1,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.60, ""Source4"": 0.65, ""Source5"": 0.70, ""Source6"": 0.75}",40,7,6,6,2892.79999995232,"blue",6,1,"js-scroll-button-response-revised",438,6,1,70,65,75,50,60,75,"blueredblueblueblueblue","1  0  1  1  1  1",57,94.4325481798715,"blue","red","blue","blue","blue","blue"
"2177",14794540,"Button0Red",1,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.60, ""Source4"": 0.65, ""Source5"": 0.70, ""Source6"": 0.75}",40,7,6,6,2750.20000004768,"blue",6,1,"js-scroll-button-response-revised",440,6,1,50,70,55,55,60,55,"redblueredredblueblue","0  1  0  0  1  1",51,74.1176470588236,"red","blue","red","red","blue","blue"
"2178",14794540,"Button0Red",1,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.60, ""Source4"": 0.65, ""Source5"": 0.70, ""Source6"": 0.75}",40,7,6,6,3898.20000004768,"red",6,0,"js-scroll-button-response-revised",442,6,1,75,75,55,65,75,50,"redredblueredredred","0  0  1  0  0  0",40,2.37948084054388,"red","red","blue","red","red","red"
"2179",14794540,"Button0Red",1,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.60, ""Source4"": 0.65, ""Source5"": 0.70, ""Source6"": 0.75}",40,7,6,6,3759.20000004768,"red",6,0,"js-scroll-button-response-revised",444,6,1,55,70,65,50,55,50,"redredredredblueblue","0  0  0  0  1  1",49,18.75,"red","red","red","red","blue","blue"
"2180",14794540,"Button0Red",1,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.60, ""Source4"": 0.65, ""Source5"": 0.70, ""Source6"": 0.75}",40,7,6,6,3277.70000004768,"blue",6,1,"js-scroll-button-response-revised",446,6,1,65,70,65,55,55,60,"redblueblueblueredblue","0  1  1  1  0  1",50,77.7777777777778,"red","blue","blue","blue","red","blue"
"2181",14794540,"Button0Red",1,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.60, ""Source4"": 0.65, ""Source5"": 0.70, ""Source6"": 0.75}",40,7,6,6,3656.70000004768,"red",6,0,"js-scroll-button-response-revised",448,6,1,70,65,75,70,75,50,"redredredredredblue","0  0  0  0  0  1",40,1.08695652173913,"red","red","red","red","red","blue"
"2182",14794540,"Button0Red",1,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.60, ""Source4"": 0.65, ""Source5"": 0.70, ""Source6"": 0.75}",40,7,6,6,7575.40000009537,"red",6,0,"js-scroll-button-response-revised",450,6,1,60,65,50,70,55,70,"redblueredblueredblue","0  1  0  1  0  1",50,84.6511627906977,"red","blue","red","blue","red","blue"
"2183",14794540,"Button0Red",1,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.60, ""Source4"": 0.65, ""Source5"": 0.70, ""Source6"": 0.75}",40,7,6,6,3841.39999985695,"red",6,0,"js-scroll-button-response-revised",452,6,1,50,65,50,75,50,60,"redblueblueredredblue","0  1  1  0  0  1",49,48.1481481481482,"red","blue","blue","red","red","blue"
"2184",14794540,"Button0Red",1,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.60, ""Source4"": 0.65, ""Source5"": 0.70, ""Source6"": 0.75}",40,7,6,6,9496.79999995232,"blue",6,1,"js-scroll-button-response-revised",454,6,1,50,55,70,55,75,75,"redredblueblueredblue","0  0  1  1  0  1",58,70,"red","red","blue","blue","red","blue"
"2185",14794540,"Button0Red",1,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.60, ""Source4"": 0.65, ""Source5"": 0.70, ""Source6"": 0.75}",40,7,6,6,12978.7000000477,"blue",6,1,"js-scroll-button-response-revised",456,6,1,55,55,60,60,55,55,"blueredredredredred","1  0  0  0  0  0",47,22.9299363057325,"blue","red","red","red","red","red"
"2186",14794540,"Button0Red",1,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.60, ""Source4"": 0.65, ""Source5"": 0.70, ""Source6"": 0.75}",40,7,6,6,77309.8999998569,"blue",6,1,"js-scroll-button-response-revised",458,6,1,70,75,65,60,60,50,"bluebluebluebluebluered","1  1  1  1  1  0",65,96.6942148760331,"blue","blue","blue","blue","blue","red"
