"","ParticipantPrivateID","randomiser_475f","ResponseButtonOrder","Sources","Trials_perBlock_","Blocks","MinimumSamples","MaximumSamples","RT","Stimulus","NoOfStimuli","CorrectResponse","TrialType","TrialIndex","Block","TrialNumber","proba_1","proba_2","proba_3","proba_4","proba_5","proba_6","Sample_Color","Sample_NumColor","SliderResponse","PosteriorBlue","color_1","color_2","color_3","color_4","color_5","color_6"
"2139",14783425,"Button0Red",1,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",40,7,6,6,5110,"red",6,0,"js-scroll-button-response-revised",363,5,1,50,55,65,55,55,55,"redredredblueblueblue","0  0  0  1  1  1",69,44.5789473684211,"red","red","red","blue","blue","blue"
"2140",14783425,"Button0Red",1,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",40,7,6,6,4478.79999999702,"red",6,0,"js-scroll-button-response-revised",365,5,1,50,55,65,55,55,55,"blueblueredredredblue","1  1  0  0  0  1",35,35,"blue","blue","red","red","red","blue"
"2141",14783425,"Button0Red",1,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",40,7,6,6,6306.5,"blue",6,1,"js-scroll-button-response-revised",367,5,1,50,55,55,55,55,55,"blueblueredredredred","1  1  0  0  0  0",28,35.3883495145631,"blue","blue","red","red","red","red"
"2142",14783425,"Button0Red",1,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",40,7,6,6,3909.39999999851,"red",6,0,"js-scroll-button-response-revised",369,5,1,50,50,50,65,65,55,"redredredredbluered","0  0  0  0  1  0",20,45,"red","red","red","red","blue","red"
"2143",14783425,"Button0Red",1,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",40,7,6,6,4105.40000000224,"blue",6,1,"js-scroll-button-response-revised",371,5,1,65,65,55,55,50,55,"redblueredblueblueblue","0  1  0  1  1  1",46,55,"red","blue","red","blue","blue","blue"
"2144",14783425,"Button0Red",1,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",40,7,6,6,4440.19999999925,"red",6,0,"js-scroll-button-response-revised",373,5,1,55,50,65,55,55,65,"blueredblueredbluered","1  0  1  0  1  0",46,55,"blue","red","blue","red","blue","red"
"2145",14783425,"Button0Red",1,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",40,7,6,6,5396,"red",6,0,"js-scroll-button-response-revised",375,5,1,65,50,55,65,55,50,"redbluebluebluebluered","0  1  1  1  1  0",65,59.9009900990099,"red","blue","blue","blue","blue","red"
"2146",14783425,"Button0Red",1,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",40,7,6,6,4570.30000000075,"red",6,0,"js-scroll-button-response-revised",377,5,1,65,55,50,50,55,65,"blueblueblueblueredblue","1  1  1  1  0  1",82,77.5229357798165,"blue","blue","blue","blue","red","blue"
"2147",14783425,"Button0Red",1,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",40,7,6,6,5405.09999999776,"blue",6,1,"js-scroll-button-response-revised",379,5,1,50,50,50,65,55,65,"blueblueredblueblueblue","1  1  0  1  1  1",90,80.8260869565217,"blue","blue","red","blue","blue","blue"
"2148",14783425,"Button0Red",1,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",40,7,6,6,4701.80000000075,"red",6,0,"js-scroll-button-response-revised",381,5,1,55,50,65,65,55,50,"bluebluebluebluebluered","1  1  1  1  1  0",92,83.7455975100336,"blue","blue","blue","blue","blue","red"
"2149",14783425,"Button0Red",1,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",40,7,6,6,5300.30000000075,"red",6,0,"js-scroll-button-response-revised",383,5,1,65,50,55,65,50,65,"redredblueblueredred","0  0  1  1  0  0",35,39.6907216494845,"red","red","blue","blue","red","red"
"2150",14783425,"Button0Red",1,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",40,7,6,6,9810.80000000075,"blue",6,1,"js-scroll-button-response-revised",385,5,1,65,50,55,50,55,65,"blueblueredredredred","1  1  0  0  0  0",28,40.0990099009901,"blue","blue","red","red","red","red"
"2151",14783425,"Button0Red",1,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",40,7,6,6,4941.60000000149,"red",6,0,"js-scroll-button-response-revised",387,5,1,65,50,50,65,50,55,"redredredbluebluered","0  0  0  1  1  0",70,45,"red","red","red","blue","blue","red"
"2152",14783425,"Button0Red",1,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",40,7,6,6,44753.6999999993,"blue",6,1,"js-scroll-button-response-revised",389,5,1,65,55,65,65,65,50,"redblueredblueblueblue","0  1  0  1  1  1",61,55,"red","blue","red","blue","blue","blue"
"2153",14783425,"Button0Red",1,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",40,7,6,6,5157.59999999776,"red",6,0,"js-scroll-button-response-revised",391,5,1,65,55,50,50,65,55,"redblueblueblueredred","0  1  1  1  0  0",34,22.4770642201835,"red","blue","blue","blue","red","red"
"2154",14783425,"Button0Red",1,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",40,7,6,6,5711.5,"blue",6,1,"js-scroll-button-response-revised",393,5,1,55,55,50,50,50,50,"bluebluebluebluebluered","1  1  1  1  1  0",64,59.9009900990099,"blue","blue","blue","blue","blue","red"
"2155",14783425,"Button0Red",1,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",40,7,6,6,5714.89999999851,"red",6,0,"js-scroll-button-response-revised",395,5,1,65,65,65,55,55,50,"redredblueredblueblue","0  0  1  0  1  1",70,35,"red","red","blue","red","blue","blue"
"2156",14783425,"Button0Red",1,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",40,7,6,6,5739.30000000075,"blue",6,1,"js-scroll-button-response-revised",397,5,1,55,50,55,65,55,55,"redredredblueblueblue","0  0  0  1  1  1",77,65,"red","red","red","blue","blue","blue"
"2157",14783425,"Button0Red",1,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",40,7,6,6,5084.79999999702,"blue",6,1,"js-scroll-button-response-revised",399,5,1,50,55,65,55,65,55,"redblueblueredredblue","0  1  1  0  0  1",50,55,"red","blue","blue","red","red","blue"
"2158",14783425,"Button0Red",1,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",40,7,6,6,5636.90000000224,"blue",6,1,"js-scroll-button-response-revised",401,5,1,50,50,65,65,65,65,"redredredblueredblue","0  0  0  1  0  1",71,50,"red","red","red","blue","red","blue"
"2159",14783425,"Button0Red",1,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",40,7,6,6,7743.80000000075,"blue",6,1,"js-scroll-button-response-revised",403,5,1,55,55,65,50,55,65,"blueblueredbluebluered","1  1  0  1  1  0",31,34.6136291264197,"blue","blue","red","blue","blue","red"
"2160",14783425,"Button0Red",1,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",40,7,6,6,4778.39999999851,"red",6,0,"js-scroll-button-response-revised",405,5,1,55,55,55,50,55,55,"redredredblueblueblue","0  0  0  1  1  1",45,45,"red","red","red","blue","blue","blue"
"2161",14783425,"Button0Red",1,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",40,7,6,6,7108.20000000298,"red",6,0,"js-scroll-button-response-revised",408,6,1,50,50,55,50,55,65,"blueblueblueblueredblue","1  1  1  1  0  1",75,65,"blue","blue","blue","blue","red","blue"
"2162",14783425,"Button0Red",1,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",40,7,6,6,5015.39999999851,"blue",6,1,"js-scroll-button-response-revised",410,6,1,50,65,65,50,65,55,"blueblueblueredredblue","1  1  1  0  0  1",62,69.4174757281553,"blue","blue","blue","red","red","blue"
"2163",14783425,"Button0Red",1,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",40,7,6,6,5370.5,"red",6,0,"js-scroll-button-response-revised",412,6,1,65,55,50,55,50,50,"redblueblueblueredblue","0  1  1  1  0  1",59,44.5789473684211,"red","blue","blue","blue","red","blue"
"2164",14783425,"Button0Red",1,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",40,7,6,6,3865,"red",6,0,"js-scroll-button-response-revised",414,6,1,50,65,65,55,50,50,"redredredredredred","0  0  0  0  0  0",11,19.1739130434783,"red","red","red","red","red","red"
"2165",14783425,"Button0Red",1,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",40,7,6,6,4912.19999999925,"red",6,0,"js-scroll-button-response-revised",416,6,1,55,65,55,55,50,65,"redredredblueredred","0  0  0  1  0  0",14,19.1739130434783,"red","red","red","blue","red","red"
"2166",14783425,"Button0Red",1,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",40,7,6,6,4947.69999999925,"blue",6,1,"js-scroll-button-response-revised",418,6,1,65,65,50,50,50,50,"blueredblueredblueblue","1  0  1  0  1  1",61,50,"blue","red","blue","red","blue","blue"
"2167",14783425,"Button0Red",1,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",40,7,6,6,5927.70000000298,"blue",6,1,"js-scroll-button-response-revised",420,6,1,65,55,50,50,50,55,"blueredblueredblueblue","1  0  1  0  1  1",74,65,"blue","red","blue","red","blue","blue"
"2168",14783425,"Button0Red",1,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",40,7,6,6,5133.69999999925,"red",6,0,"js-scroll-button-response-revised",422,6,1,55,55,65,50,55,50,"redredredblueblueblue","0  0  0  1  1  1",35,30.5825242718447,"red","red","red","blue","blue","blue"
"2169",14783425,"Button0Red",1,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",40,7,6,6,4703.79999999702,"red",6,0,"js-scroll-button-response-revised",424,6,1,55,65,50,65,55,65,"redredblueblueredred","0  0  1  1  0  0",26,26.4953271028037,"red","red","blue","blue","red","red"
"2170",14783425,"Button0Red",1,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",40,7,6,6,3913.19999999925,"blue",6,1,"js-scroll-button-response-revised",426,6,1,50,65,55,55,65,50,"redblueredblueblueblue","0  1  0  1  1  1",69,77.5229357798165,"red","blue","red","blue","blue","blue"
"2171",14783425,"Button0Red",1,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",40,7,6,6,5391.59999999776,"blue",6,1,"js-scroll-button-response-revised",428,6,1,50,65,65,50,55,55,"blueredblueblueredblue","1  0  1  1  0  1",58,50,"blue","red","blue","blue","red","blue"
"2172",14783425,"Button0Red",1,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",40,7,6,6,4852.10000000149,"blue",6,1,"js-scroll-button-response-revised",430,6,1,55,50,55,50,65,55,"blueredblueblueredblue","1  0  1  1  0  1",36,49.5743322336916,"blue","red","blue","blue","red","blue"
"2173",14783425,"Button0Red",1,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",40,7,6,6,4689.5,"red",6,0,"js-scroll-button-response-revised",432,6,1,50,50,55,55,50,55,"redblueblueredredblue","0  1  1  0  0  1",60,55,"red","blue","blue","red","red","blue"
"2174",14783425,"Button0Red",1,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",40,7,6,6,4740.5,"blue",6,1,"js-scroll-button-response-revised",434,6,1,55,65,65,65,50,50,"redredredblueblueblue","0  0  0  1  1  1",33,30.5825242718447,"red","red","red","blue","blue","blue"
"2175",14783425,"Button0Red",1,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",40,7,6,6,5186.80000000075,"blue",6,1,"js-scroll-button-response-revised",436,6,1,50,65,65,50,65,55,"blueredblueblueblueblue","1  0  1  1  1  1",73,69.4174757281553,"blue","red","blue","blue","blue","blue"
"2176",14783425,"Button0Red",1,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",40,7,6,6,3684.19999999925,"blue",6,1,"js-scroll-button-response-revised",438,6,1,65,55,50,65,55,50,"blueblueblueblueredblue","1  1  1  1  0  1",79,77.5229357798165,"blue","blue","blue","blue","red","blue"
"2177",14783425,"Button0Red",1,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",40,7,6,6,5497.69999999925,"red",6,0,"js-scroll-button-response-revised",440,6,1,55,65,65,50,55,50,"blueredredredblueblue","1  0  0  0  1  1",33,30.2222448771536,"blue","red","red","red","blue","blue"
"2178",14783425,"Button0Red",1,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",40,7,6,6,4525.30000000075,"red",6,0,"js-scroll-button-response-revised",442,6,1,55,65,55,50,50,50,"redredredredredred","0  0  0  0  0  0",27,26.4953271028037,"red","red","red","red","red","red"
"2179",14783425,"Button0Red",1,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",40,7,6,6,7470.09999999776,"red",6,0,"js-scroll-button-response-revised",444,6,1,65,65,65,55,55,50,"blueredredredbluered","1  0  0  0  1  0",71,35,"blue","red","red","red","blue","red"
"2180",14783425,"Button0Red",1,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",40,7,6,6,4278.60000000149,"blue",6,1,"js-scroll-button-response-revised",446,6,1,65,55,55,55,50,50,"redredredblueredred","0  0  0  1  0  0",33,30.5825242718447,"red","red","red","blue","red","red"
"2181",14783425,"Button0Red",1,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",40,7,6,6,3777,"red",6,0,"js-scroll-button-response-revised",448,6,1,65,55,50,55,65,65,"redblueredredredblue","0  1  0  0  0  1",66,35,"red","blue","red","red","red","blue"
"2182",14783425,"Button0Red",1,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",40,7,6,6,8664.09999999776,"red",6,0,"js-scroll-button-response-revised",450,6,1,55,50,55,65,50,55,"redredredredblueblue","0  0  0  0  1  1",33,30.5825242718447,"red","red","red","red","blue","blue"
"2183",14783425,"Button0Red",1,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",40,7,6,6,4207.69999999925,"red",6,0,"js-scroll-button-response-revised",452,6,1,65,50,55,50,65,65,"blueblueblueredredred","1  1  1  0  0  0",26,39.6907216494845,"blue","blue","blue","red","red","red"
"2184",14783425,"Button0Red",1,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",40,7,6,6,3881.10000000149,"red",6,0,"js-scroll-button-response-revised",454,6,1,50,55,50,50,50,65,"blueredredredblueblue","1  0  0  0  1  1",65,60.3092783505155,"blue","red","red","red","blue","blue"
"2185",14783425,"Button0Red",1,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",40,7,6,6,3814.10000000149,"red",6,0,"js-scroll-button-response-revised",456,6,1,55,50,50,55,50,55,"redblueredredredred","0  1  0  0  0  0",20,35.3883495145631,"red","blue","red","red","red","red"
"2186",14783425,"Button0Red",1,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",40,7,6,6,4153.89999999851,"blue",6,1,"js-scroll-button-response-revised",458,6,1,55,50,55,50,65,50,"redredredredbluered","0  0  0  0  1  0",37,55.4210526315789,"red","red","red","red","blue","red"
"2187",14783425,"Button0Red",1,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",40,7,6,6,3926.10000000149,"blue",6,1,"js-scroll-button-response-revised",460,6,1,55,55,55,65,55,65,"blueblueblueblueblueblue","1  1  1  1  1  1",94,88.5010755349597,"blue","blue","blue","blue","blue","blue"
"2188",14783425,"Button0Red",1,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",40,7,6,6,3502.5,"blue",6,1,"js-scroll-button-response-revised",462,6,1,55,55,55,55,65,50,"bluebluebluebluebluered","1  1  1  1  1  0",82,80.5608228223144,"blue","blue","blue","blue","blue","red"
"2189",14783425,"Button0Red",1,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",40,7,6,6,4541.30000000075,"blue",6,1,"js-scroll-button-response-revised",464,6,1,65,65,65,55,55,65,"redredredblueredblue","0  0  0  1  0  1",39,22.4770642201835,"red","red","red","blue","red","blue"
"2190",14783425,"Button0Red",1,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",40,7,6,6,3644.59999999776,"blue",6,1,"js-scroll-button-response-revised",466,6,1,65,65,65,55,65,65,"blueblueblueredblueblue","1  1  1  0  1  1",91,94.7575140776415,"blue","blue","blue","red","blue","blue"
"2191",14783425,"Button0Red",1,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",40,7,6,6,5438,"red",6,0,"js-scroll-button-response-revised",468,6,1,65,50,65,50,65,55,"blueredblueblueredred","1  0  1  1  0  0",69,60.3092783505155,"blue","red","blue","blue","red","red"
"2192",14783425,"Button0Red",1,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",40,7,6,6,3953.59999999776,"blue",6,1,"js-scroll-button-response-revised",470,6,1,65,65,65,50,55,65,"blueblueblueredredblue","1  1  1  0  0  1",74,90.6826359980244,"blue","blue","blue","red","red","blue"
"2193",14783425,"Button0Red",1,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",40,7,6,6,3911.30000000075,"red",6,0,"js-scroll-button-response-revised",472,6,1,55,65,65,50,50,65,"redbluebluebluebluered","0  1  1  1  1  0",61,60.3092783505155,"red","blue","blue","blue","blue","red"
"2194",14783425,"Button0Red",1,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",40,7,6,6,3875.79999999702,"red",6,0,"js-scroll-button-response-revised",474,6,1,55,65,65,55,50,65,"blueblueredbluebluered","1  1  0  1  1  0",40,44.5789473684211,"blue","blue","red","blue","blue","red"
"2195",14783425,"Button0Red",1,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",40,7,6,6,3713.60000000149,"red",6,0,"js-scroll-button-response-revised",476,6,1,55,65,65,65,50,50,"redblueredredblueblue","0  1  0  0  1  1",34,30.5825242718447,"red","blue","red","red","blue","blue"
"2196",14783425,"Button0Red",1,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",40,7,6,6,5604.20000000298,"red",6,0,"js-scroll-button-response-revised",478,6,1,50,65,50,65,50,55,"redblueredblueredblue","0  1  0  1  0  1",69,80.8260869565217,"red","blue","red","blue","red","blue"
"2197",14783425,"Button0Red",1,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",40,7,6,6,4150.69999999925,"blue",6,1,"js-scroll-button-response-revised",480,6,1,50,50,65,50,55,55,"redbluebluebluebluered","0  1  1  1  1  0",44,65,"red","blue","blue","blue","blue","red"
"2198",14783425,"Button0Red",1,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",40,7,6,6,5361.5,"blue",6,1,"js-scroll-button-response-revised",482,6,1,65,65,55,50,65,50,"redblueblueredbluered","0  1  1  0  1  0",74,69.4174757281553,"red","blue","blue","red","blue","red"
"2199",14783425,"Button0Red",1,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",40,7,6,6,4471,"blue",6,1,"js-scroll-button-response-revised",484,6,1,55,55,50,50,65,50,"blueblueredredblueblue","1  1  0  0  1  1",80,73.5046728971963,"blue","blue","red","red","blue","blue"
"2200",14783425,"Button0Red",1,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",40,7,6,6,3945.10000000149,"blue",6,1,"js-scroll-button-response-revised",486,6,1,55,50,55,65,55,50,"blueredredredblueblue","1  0  0  0  1  1",62,39.6907216494845,"blue","red","red","red","blue","blue"
"2201",14783425,"Button0Red",1,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",40,7,6,6,6769.5,"red",6,0,"js-scroll-button-response-revised",489,7,1,65,65,55,50,65,65,"redredredredredblue","0  0  0  0  0  1",25,19.1739130434783,"red","red","red","red","red","blue"
"2202",14783425,"Button0Red",1,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",40,7,6,6,3992.59999999776,"blue",6,1,"js-scroll-button-response-revised",491,7,1,55,55,65,65,50,55,"blueblueblueblueblueblue","1  1  1  1  1  1",85,86.2959410726617,"blue","blue","blue","blue","blue","blue"
"2203",14783425,"Button0Red",1,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",40,7,6,6,4188.39999999851,"blue",6,1,"js-scroll-button-response-revised",493,7,1,50,65,55,65,50,65,"blueblueredbluebluered","1  1  0  1  1  0",60,60.3092783505155,"blue","blue","red","blue","blue","red"
"2204",14783425,"Button0Red",1,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",40,7,6,6,3137.59999999776,"blue",6,1,"js-scroll-button-response-revised",495,7,1,65,65,50,50,55,65,"blueblueblueredblueblue","1  1  1  0  1  1",87,88.6732222792984,"blue","blue","blue","red","blue","blue"
"2205",14783425,"Button0Red",1,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",40,7,6,6,4158.5,"red",6,0,"js-scroll-button-response-revised",497,7,1,65,50,65,65,55,65,"redredredredbluered","0  0  0  0  1  0",26,9.31736400197559,"red","red","red","red","blue","red"
"2206",14783425,"Button0Red",1,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",40,7,6,6,3989.5,"blue",6,1,"js-scroll-button-response-revised",499,7,1,50,65,50,65,50,65,"blueredblueblueredred","1  0  1  1  0  0",42,35,"blue","red","blue","blue","red","red"
"2207",14783425,"Button0Red",1,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",40,7,6,6,4474.60000000149,"red",6,0,"js-scroll-button-response-revised",501,7,1,55,55,50,65,65,65,"redredblueredbluered","0  0  1  0  1  0",44,26.4953271028037,"red","red","blue","red","blue","red"
"2208",14783425,"Button0Red",1,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",40,7,6,6,4693.39999999851,"red",6,0,"js-scroll-button-response-revised",503,7,1,65,55,65,55,55,55,"redblueblueredredred","0  1  1  0  0  0",28,40.0990099009901,"red","blue","blue","red","red","red"
"2209",14783425,"Button0Red",1,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",40,7,6,6,4446.69999999925,"red",6,0,"js-scroll-button-response-revised",505,7,1,65,50,50,55,65,65,"redblueredbluebluered","0  1  0  1  1  0",43,39.6907216494845,"red","blue","red","blue","blue","red"
"2210",14783425,"Button0Red",1,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",40,7,6,6,4795.60000000149,"red",6,0,"js-scroll-button-response-revised",507,7,1,50,55,55,50,55,50,"redredredredredblue","0  0  0  0  0  1",33,35.3883495145631,"red","red","red","red","red","blue"
"2211",14783425,"Button0Red",1,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",40,7,6,6,5979,"blue",6,1,"js-scroll-button-response-revised",509,7,1,65,55,55,55,65,50,"blueblueredredredred","1  1  0  0  0  0",28,45,"blue","blue","red","red","red","red"
"2212",14783425,"Button0Red",1,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",40,7,6,6,5731.5,"blue",6,1,"js-scroll-button-response-revised",511,7,1,65,65,50,65,50,55,"blueredredredredred","1  0  0  0  0  0",24,30.5825242718447,"blue","red","red","red","red","red"
"2213",14783425,"Button0Red",1,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",40,7,6,6,29073.5,"blue",6,1,"js-scroll-button-response-revised",513,7,1,50,55,50,55,50,50,"redblueredbluebluered","0  1  0  1  1  0",69,59.9009900990099,"red","blue","red","blue","blue","red"
"2214",14783425,"Button0Red",1,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",40,7,6,6,4725.39999999851,"red",6,0,"js-scroll-button-response-revised",515,7,1,65,65,55,65,50,55,"blueredredblueredblue","1  0  0  1  0  1",76,65,"blue","red","red","blue","red","blue"
"2215",14783425,"Button0Red",1,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",40,7,6,6,5879.39999999851,"red",6,0,"js-scroll-button-response-revised",517,7,1,50,50,65,65,50,50,"redblueredredredblue","0  1  0  0  0  1",31,22.4770642201835,"red","blue","red","red","red","blue"
"2216",14783425,"Button0Red",1,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",40,7,6,6,11230.9000000022,"blue",6,1,"js-scroll-button-response-revised",519,7,1,55,55,55,50,50,65,"redredblueredredblue","0  0  1  0  0  1",68,60.3092783505155,"red","red","blue","red","red","blue"
"2217",14783425,"Button0Red",1,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",40,7,6,6,4765.89999999851,"blue",6,1,"js-scroll-button-response-revised",521,7,1,55,65,65,50,65,50,"redredbluebluebluered","0  0  1  1  1  0",73,60.3092783505155,"red","red","blue","blue","blue","red"
"2218",14783425,"Button0Red",1,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",40,7,6,6,3139.39999999851,"blue",6,1,"js-scroll-button-response-revised",523,7,1,50,55,65,50,65,50,"blueredredredredred","1  0  0  0  0  0",24,19.1739130434783,"blue","red","red","red","red","red"
"2219",14783425,"Button0Red",1,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",40,7,6,6,3196.59999999776,"red",6,0,"js-scroll-button-response-revised",525,7,1,55,65,55,65,50,50,"blueblueblueredblueblue","1  1  1  0  1  1",75,59.9009900990099,"blue","blue","blue","red","blue","blue"
"2220",14783425,"Button0Red",1,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",40,7,6,6,5543.80000000075,"red",6,0,"js-scroll-button-response-revised",527,7,1,50,65,65,65,65,50,"blueredredblueblueblue","1  0  0  1  1  1",77,50,"blue","red","red","blue","blue","blue"
"2221",14783425,"Button0Red",1,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",40,7,6,6,5639.90000000224,"blue",6,1,"js-scroll-button-response-revised",529,7,1,50,65,50,50,65,50,"blueblueblueredblueblue","1  1  1  0  1  1",76,77.5229357798165,"blue","blue","blue","red","blue","blue"
"2222",14783425,"Button0Red",1,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",40,7,6,6,5331.69999999925,"blue",6,1,"js-scroll-button-response-revised",531,7,1,55,50,50,65,50,65,"redblueredredblueblue","0  1  0  0  1  1",63,45,"red","blue","red","red","blue","blue"
"2223",14783425,"Button0Red",1,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",40,7,6,6,5193.10000000149,"red",6,0,"js-scroll-button-response-revised",533,7,1,65,55,50,50,55,65,"blueredredredbluered","1  0  0  0  1  0",41,50,"blue","red","red","red","blue","red"
"2224",14783425,"Button0Red",1,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",40,7,6,6,4702.19999999925,"red",6,0,"js-scroll-button-response-revised",535,7,1,55,65,55,50,50,65,"redredredblueredblue","0  0  0  1  0  1",35,40.0990099009901,"red","red","red","blue","red","blue"
"2225",14783425,"Button0Red",1,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",40,7,6,6,3379.60000000149,"red",6,0,"js-scroll-button-response-revised",537,7,1,55,50,65,55,55,55,"redredredredredblue","0  0  0  0  0  1",27,26.4953271028037,"red","red","red","red","red","blue"
